"","idnum","Sitio","Pred","Real","Error","NaveDescarga","RealDisc","PredDisc"
"201",201,2,280,276,4,15,"entre 7 y 14 dias","entre 7 y 14 dias"
"202",202,1,242,602,360,7,"mayor a 14 dias","entre 7 y 14 dias"
"203",203,2,137,32,105,5,"menor a 7 dias","menor a 7 dias"
"204",204,4,359,18,341,16,"menor a 7 dias","mayor a 14 dias"
"205",205,3,202,236,34,5,"entre 7 y 14 dias","entre 7 y 14 dias"
"206",206,2,424,321,103,9,"entre 7 y 14 dias","mayor a 14 dias"
"207",207,2,81,162,82,16,"menor a 7 dias","menor a 7 dias"
"208",208,5,224,84,140,15,"menor a 7 dias","entre 7 y 14 dias"
"209",209,6,311,178,133,7,"entre 7 y 14 dias","entre 7 y 14 dias"
"210",210,5,161,126,35,4,"menor a 7 dias","menor a 7 dias"
"211",211,6,338,27,311,14,"menor a 7 dias","mayor a 14 dias"
"212",212,2,179,95,84,10,"menor a 7 dias","entre 7 y 14 dias"
"213",213,5,258,170,88,15,"entre 7 y 14 dias","entre 7 y 14 dias"
"214",214,4,252,197,55,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"215",215,5,467,366,101,16,"mayor a 14 dias","mayor a 14 dias"
"216",216,5,165,621,456,10,"mayor a 14 dias","menor a 7 dias"
"217",217,4,105,72,33,7,"menor a 7 dias","menor a 7 dias"
"218",218,1,159,462,303,6,"mayor a 14 dias","menor a 7 dias"
"219",219,6,245,550,305,16,"mayor a 14 dias","entre 7 y 14 dias"
"220",220,3,265,21,244,16,"menor a 7 dias","entre 7 y 14 dias"
"221",221,5,687,236,451,10,"entre 7 y 14 dias","mayor a 14 dias"
"222",222,3,189,746,556,6,"mayor a 14 dias","entre 7 y 14 dias"
"223",223,6,314,349,35,4,"mayor a 14 dias","entre 7 y 14 dias"
"224",224,3,292,278,14,7,"entre 7 y 14 dias","entre 7 y 14 dias"
"225",225,1,202,171,30,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"226",226,2,147,25,122,5,"menor a 7 dias","menor a 7 dias"
"227",227,1,104,44,60,15,"menor a 7 dias","menor a 7 dias"
"228",228,2,277,344,67,9,"mayor a 14 dias","entre 7 y 14 dias"
"229",229,1,181,278,97,15,"entre 7 y 14 dias","entre 7 y 14 dias"
"230",230,1,156,377,220,10,"mayor a 14 dias","menor a 7 dias"
"231",231,3,51,272,221,10,"entre 7 y 14 dias","menor a 7 dias"
"232",232,6,282,1254,972,5,"mayor a 14 dias","entre 7 y 14 dias"
"233",233,1,490,862,373,16,"mayor a 14 dias","mayor a 14 dias"
"234",234,1,220,74,146,5,"menor a 7 dias","entre 7 y 14 dias"
"235",235,3,275,156,120,8,"menor a 7 dias","entre 7 y 14 dias"
"236",236,3,324,236,87,13,"entre 7 y 14 dias","entre 7 y 14 dias"
"237",237,3,267,463,196,4,"mayor a 14 dias","entre 7 y 14 dias"
"238",238,2,306,260,46,9,"entre 7 y 14 dias","entre 7 y 14 dias"
"239",239,3,40,347,307,1,"mayor a 14 dias","menor a 7 dias"
"240",240,3,420,42,378,7,"menor a 7 dias","mayor a 14 dias"
"241",241,3,353,128,225,4,"menor a 7 dias","mayor a 14 dias"
"242",242,3,176,25,151,4,"menor a 7 dias","entre 7 y 14 dias"
"243",243,5,716,290,426,8,"entre 7 y 14 dias","mayor a 14 dias"
"244",244,3,643,272,372,8,"entre 7 y 14 dias","mayor a 14 dias"
"245",245,3,295,300,5,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"246",246,3,126,91,35,4,"menor a 7 dias","menor a 7 dias"
"247",247,4,182,212,30,9,"entre 7 y 14 dias","entre 7 y 14 dias"
"248",248,4,92,119,28,5,"menor a 7 dias","menor a 7 dias"
"249",249,3,154,254,99,16,"entre 7 y 14 dias","menor a 7 dias"
"250",250,2,410,38,372,5,"menor a 7 dias","mayor a 14 dias"
"251",251,3,215,595,380,3,"mayor a 14 dias","entre 7 y 14 dias"
"252",252,1,456,71,385,4,"menor a 7 dias","mayor a 14 dias"
"253",253,3,429,80,349,2,"menor a 7 dias","mayor a 14 dias"
"254",254,1,103,154,51,4,"menor a 7 dias","menor a 7 dias"
"255",255,1,333,93,240,2,"menor a 7 dias","entre 7 y 14 dias"
"256",256,2,440,259,182,4,"entre 7 y 14 dias","mayor a 14 dias"
"257",257,3,206,446,240,9,"mayor a 14 dias","entre 7 y 14 dias"
"258",258,5,151,82,69,5,"menor a 7 dias","menor a 7 dias"
"259",259,1,228,412,184,10,"mayor a 14 dias","entre 7 y 14 dias"
"260",260,4,719,139,581,4,"menor a 7 dias","mayor a 14 dias"
"261",261,2,610,348,261,5,"mayor a 14 dias","mayor a 14 dias"
"262",262,3,429,97,332,5,"menor a 7 dias","mayor a 14 dias"
"263",263,5,108,458,350,9,"mayor a 14 dias","menor a 7 dias"
"264",264,2,131,324,193,5,"entre 7 y 14 dias","menor a 7 dias"
"265",265,2,294,187,107,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"266",266,3,122,214,92,16,"entre 7 y 14 dias","menor a 7 dias"
"267",267,1,423,184,239,7,"entre 7 y 14 dias","mayor a 14 dias"
"268",268,3,427,82,345,12,"menor a 7 dias","mayor a 14 dias"
"269",269,1,491,107,383,10,"menor a 7 dias","mayor a 14 dias"
"270",270,1,340,212,127,10,"entre 7 y 14 dias","mayor a 14 dias"
"271",271,6,487,479,8,4,"mayor a 14 dias","mayor a 14 dias"
"272",272,4,280,256,25,7,"entre 7 y 14 dias","entre 7 y 14 dias"
"273",273,6,65,165,99,10,"menor a 7 dias","menor a 7 dias"
"274",274,6,383,171,212,7,"entre 7 y 14 dias","mayor a 14 dias"
"275",275,3,110,148,38,2,"menor a 7 dias","menor a 7 dias"
"276",276,5,391,65,326,10,"menor a 7 dias","mayor a 14 dias"
"277",277,2,450,124,326,6,"menor a 7 dias","mayor a 14 dias"
"278",278,1,155,250,95,5,"entre 7 y 14 dias","menor a 7 dias"
"279",279,6,173,236,63,8,"entre 7 y 14 dias","entre 7 y 14 dias"
"280",280,2,297,1030,733,8,"mayor a 14 dias","entre 7 y 14 dias"
"281",281,3,363,195,168,10,"entre 7 y 14 dias","mayor a 14 dias"
"282",282,6,410,318,92,7,"entre 7 y 14 dias","mayor a 14 dias"
"283",283,3,374,8,366,8,"menor a 7 dias","mayor a 14 dias"
"284",284,2,256,552,296,1,"mayor a 14 dias","entre 7 y 14 dias"
"285",285,6,239,82,157,12,"menor a 7 dias","entre 7 y 14 dias"
"286",286,6,245,532,287,10,"mayor a 14 dias","entre 7 y 14 dias"
"287",287,2,35,911,876,4,"mayor a 14 dias","menor a 7 dias"
"288",288,2,250,364,114,16,"mayor a 14 dias","entre 7 y 14 dias"
"289",289,3,215,1063,848,10,"mayor a 14 dias","entre 7 y 14 dias"
"290",290,5,298,419,121,6,"mayor a 14 dias","entre 7 y 14 dias"
"291",291,2,243,530,288,8,"mayor a 14 dias","entre 7 y 14 dias"
"292",292,6,293,269,24,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"293",293,1,234,729,494,1,"mayor a 14 dias","entre 7 y 14 dias"
"294",294,6,420,283,137,10,"entre 7 y 14 dias","mayor a 14 dias"
"295",295,1,402,259,143,6,"entre 7 y 14 dias","mayor a 14 dias"
"296",296,3,330,304,26,2,"entre 7 y 14 dias","entre 7 y 14 dias"
"297",297,3,145,57,88,14,"menor a 7 dias","menor a 7 dias"
"298",298,6,115,519,404,16,"mayor a 14 dias","menor a 7 dias"
"299",299,3,149,80,69,1,"menor a 7 dias","menor a 7 dias"
"300",300,2,192,70,122,1,"menor a 7 dias","entre 7 y 14 dias"
"301",301,3,52,106,54,13,"menor a 7 dias","menor a 7 dias"
"302",302,1,87,53,34,9,"menor a 7 dias","menor a 7 dias"
"303",303,1,297,296,1,5,"entre 7 y 14 dias","entre 7 y 14 dias"
"304",304,1,454,433,21,15,"mayor a 14 dias","mayor a 14 dias"
"305",305,3,248,252,3,7,"entre 7 y 14 dias","entre 7 y 14 dias"
"306",306,6,177,62,115,10,"menor a 7 dias","entre 7 y 14 dias"
"307",307,4,130,43,87,6,"menor a 7 dias","menor a 7 dias"
"308",308,6,93,364,271,15,"mayor a 14 dias","menor a 7 dias"
"309",309,2,94,291,198,11,"entre 7 y 14 dias","menor a 7 dias"
"310",310,3,269,309,40,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"311",311,1,92,150,58,3,"menor a 7 dias","menor a 7 dias"
"312",312,3,448,110,339,10,"menor a 7 dias","mayor a 14 dias"
"313",313,1,548,296,252,4,"entre 7 y 14 dias","mayor a 14 dias"
"314",314,2,489,93,396,8,"menor a 7 dias","mayor a 14 dias"
"315",315,5,257,118,139,16,"menor a 7 dias","entre 7 y 14 dias"
"316",316,6,164,703,539,5,"mayor a 14 dias","menor a 7 dias"
"317",317,4,205,28,177,10,"menor a 7 dias","entre 7 y 14 dias"
"318",318,3,421,45,376,3,"menor a 7 dias","mayor a 14 dias"
"319",319,4,385,687,303,6,"mayor a 14 dias","mayor a 14 dias"
"320",320,4,292,299,7,16,"entre 7 y 14 dias","entre 7 y 14 dias"
"321",321,2,401,227,174,10,"entre 7 y 14 dias","mayor a 14 dias"
"322",322,5,252,152,100,7,"menor a 7 dias","entre 7 y 14 dias"
"323",323,6,237,31,205,4,"menor a 7 dias","entre 7 y 14 dias"
"324",324,6,275,18,256,16,"menor a 7 dias","entre 7 y 14 dias"
"325",325,5,224,405,181,5,"mayor a 14 dias","entre 7 y 14 dias"
"326",326,2,442,129,313,8,"menor a 7 dias","mayor a 14 dias"
"327",327,3,67,512,445,7,"mayor a 14 dias","menor a 7 dias"
"328",328,3,241,45,196,6,"menor a 7 dias","entre 7 y 14 dias"
"329",329,3,280,310,30,16,"entre 7 y 14 dias","entre 7 y 14 dias"
"330",330,5,235,344,109,10,"mayor a 14 dias","entre 7 y 14 dias"
"331",331,1,486,255,231,10,"entre 7 y 14 dias","mayor a 14 dias"
"332",332,5,485,43,441,6,"menor a 7 dias","mayor a 14 dias"
"333",333,6,246,58,187,16,"menor a 7 dias","entre 7 y 14 dias"
"334",334,3,27,271,244,15,"entre 7 y 14 dias","menor a 7 dias"
"335",335,6,100,182,81,10,"entre 7 y 14 dias","menor a 7 dias"
"336",336,5,281,184,98,7,"entre 7 y 14 dias","entre 7 y 14 dias"
"337",337,5,323,324,2,16,"entre 7 y 14 dias","entre 7 y 14 dias"
"338",338,2,617,15,602,10,"menor a 7 dias","mayor a 14 dias"
"339",339,2,65,162,97,6,"menor a 7 dias","menor a 7 dias"
"340",340,4,219,219,0,9,"entre 7 y 14 dias","entre 7 y 14 dias"
"341",341,4,424,453,28,13,"mayor a 14 dias","mayor a 14 dias"
"342",342,6,287,204,83,6,"entre 7 y 14 dias","entre 7 y 14 dias"
"343",343,2,315,515,200,4,"mayor a 14 dias","entre 7 y 14 dias"
"344",344,6,303,130,173,10,"menor a 7 dias","entre 7 y 14 dias"
"345",345,5,211,479,268,8,"mayor a 14 dias","entre 7 y 14 dias"
"346",346,4,352,94,258,10,"menor a 7 dias","mayor a 14 dias"
"347",347,2,344,249,95,4,"entre 7 y 14 dias","mayor a 14 dias"
"348",348,1,893,222,671,4,"entre 7 y 14 dias","mayor a 14 dias"
"349",349,3,350,171,179,4,"entre 7 y 14 dias","mayor a 14 dias"
"350",350,2,111,473,362,9,"mayor a 14 dias","menor a 7 dias"
"351",351,1,307,161,146,4,"menor a 7 dias","entre 7 y 14 dias"
"352",352,6,307,502,195,15,"mayor a 14 dias","entre 7 y 14 dias"
"353",353,1,169,46,123,4,"menor a 7 dias","entre 7 y 14 dias"
"354",354,1,137,260,123,4,"entre 7 y 14 dias","menor a 7 dias"
"355",355,3,685,82,603,1,"menor a 7 dias","mayor a 14 dias"
"356",356,1,162,417,254,2,"mayor a 14 dias","menor a 7 dias"
"357",357,4,494,274,220,15,"entre 7 y 14 dias","mayor a 14 dias"
"358",358,1,209,184,25,9,"entre 7 y 14 dias","entre 7 y 14 dias"
"359",359,2,270,164,106,3,"menor a 7 dias","entre 7 y 14 dias"
"360",360,1,158,478,321,10,"mayor a 14 dias","menor a 7 dias"
"361",361,4,374,70,305,7,"menor a 7 dias","mayor a 14 dias"
"362",362,3,459,214,245,4,"entre 7 y 14 dias","mayor a 14 dias"
"363",363,3,291,345,54,1,"mayor a 14 dias","entre 7 y 14 dias"
"364",364,2,697,334,363,8,"entre 7 y 14 dias","mayor a 14 dias"
"365",365,2,407,239,169,10,"entre 7 y 14 dias","mayor a 14 dias"
"366",366,2,695,128,567,7,"menor a 7 dias","mayor a 14 dias"
"367",367,2,116,190,74,6,"entre 7 y 14 dias","menor a 7 dias"
"368",368,3,744,5,738,7,"menor a 7 dias","mayor a 14 dias"
