"","idnum","Sitio","Pred","Real","Error","NaveDescarga","RealDisc","PredDisc"
"48",48,6,299,84,215,10,"menor a 7 dias","entre 7 y 14 dias"
"49",49,2,399,138,261,6,"menor a 7 dias","mayor a 14 dias"
"50",50,4,501,77,424,13,"menor a 7 dias","mayor a 14 dias"
"51",51,2,175,182,7,6,"entre 7 y 14 dias","entre 7 y 14 dias"
"52",52,2,453,149,304,4,"menor a 7 dias","mayor a 14 dias"
"53",53,1,305,571,266,1,"mayor a 14 dias","entre 7 y 14 dias"
"54",54,6,107,177,70,7,"entre 7 y 14 dias","menor a 7 dias"
"55",55,3,413,118,295,8,"menor a 7 dias","mayor a 14 dias"
"56",56,3,860,814,46,16,"mayor a 14 dias","mayor a 14 dias"
"57",57,1,404,914,510,4,"mayor a 14 dias","mayor a 14 dias"
"58",58,3,352,539,187,7,"mayor a 14 dias","mayor a 14 dias"
"59",59,3,423,621,199,6,"mayor a 14 dias","mayor a 14 dias"
"60",60,3,234,6,227,16,"menor a 7 dias","entre 7 y 14 dias"
"61",61,3,260,839,579,4,"mayor a 14 dias","entre 7 y 14 dias"
"62",62,4,533,649,117,10,"mayor a 14 dias","mayor a 14 dias"
"63",63,1,318,41,277,7,"menor a 7 dias","entre 7 y 14 dias"
"64",64,1,82,279,197,4,"entre 7 y 14 dias","menor a 7 dias"
"65",65,6,383,428,44,12,"mayor a 14 dias","mayor a 14 dias"
"66",66,6,149,419,270,10,"mayor a 14 dias","menor a 7 dias"
"67",67,1,579,63,516,10,"menor a 7 dias","mayor a 14 dias"
"68",68,2,132,133,1,10,"menor a 7 dias","menor a 7 dias"
"69",69,2,127,96,31,7,"menor a 7 dias","menor a 7 dias"
"70",70,1,129,116,13,8,"menor a 7 dias","menor a 7 dias"
"71",71,4,186,1135,950,4,"mayor a 14 dias","entre 7 y 14 dias"
"72",72,3,201,33,168,15,"menor a 7 dias","entre 7 y 14 dias"
"73",73,4,117,333,216,16,"entre 7 y 14 dias","menor a 7 dias"
"74",74,6,412,285,126,5,"entre 7 y 14 dias","mayor a 14 dias"
"75",75,1,77,583,506,4,"mayor a 14 dias","menor a 7 dias"
"76",76,3,662,286,377,1,"entre 7 y 14 dias","mayor a 14 dias"
"77",77,6,218,73,145,4,"menor a 7 dias","entre 7 y 14 dias"
"78",78,2,447,114,333,8,"menor a 7 dias","mayor a 14 dias"
"79",79,1,707,421,287,6,"mayor a 14 dias","mayor a 14 dias"
"80",80,4,296,412,117,9,"mayor a 14 dias","entre 7 y 14 dias"
"81",81,5,205,65,141,16,"menor a 7 dias","entre 7 y 14 dias"
"82",82,1,625,502,123,7,"mayor a 14 dias","mayor a 14 dias"
"83",83,3,488,92,396,7,"menor a 7 dias","mayor a 14 dias"
"84",84,5,160,323,164,2,"entre 7 y 14 dias","menor a 7 dias"
"85",85,2,145,17,128,16,"menor a 7 dias","menor a 7 dias"
"86",86,2,431,997,566,9,"mayor a 14 dias","mayor a 14 dias"
"87",87,1,286,64,223,16,"menor a 7 dias","entre 7 y 14 dias"
"88",88,6,152,55,96,7,"menor a 7 dias","menor a 7 dias"
"89",89,2,361,38,323,16,"menor a 7 dias","mayor a 14 dias"
"90",90,5,461,461,0,4,"mayor a 14 dias","mayor a 14 dias"
"91",91,3,287,303,15,16,"entre 7 y 14 dias","entre 7 y 14 dias"
"92",92,6,119,73,46,16,"menor a 7 dias","menor a 7 dias"
"93",93,2,261,178,83,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"94",94,2,357,163,194,10,"menor a 7 dias","mayor a 14 dias"
"95",95,2,159,488,329,7,"mayor a 14 dias","menor a 7 dias"
"96",96,5,376,254,122,10,"entre 7 y 14 dias","mayor a 14 dias"
"97",97,4,131,438,307,9,"mayor a 14 dias","menor a 7 dias"
"98",98,3,357,547,191,7,"mayor a 14 dias","mayor a 14 dias"
"99",99,2,245,296,51,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"100",100,3,278,85,193,8,"menor a 7 dias","entre 7 y 14 dias"
"101",101,4,148,491,343,5,"mayor a 14 dias","menor a 7 dias"
"102",102,3,385,156,230,10,"menor a 7 dias","mayor a 14 dias"
"103",103,2,85,142,57,10,"menor a 7 dias","menor a 7 dias"
"104",104,5,182,21,160,8,"menor a 7 dias","entre 7 y 14 dias"
"105",105,6,284,3,281,16,"menor a 7 dias","entre 7 y 14 dias"
"106",106,3,68,360,291,7,"mayor a 14 dias","menor a 7 dias"
"107",107,3,401,105,296,2,"menor a 7 dias","mayor a 14 dias"
"108",108,2,140,124,15,8,"menor a 7 dias","menor a 7 dias"
"109",109,6,216,14,202,12,"menor a 7 dias","entre 7 y 14 dias"
"110",110,6,175,184,9,6,"entre 7 y 14 dias","entre 7 y 14 dias"
"111",111,5,160,197,37,10,"entre 7 y 14 dias","menor a 7 dias"
"112",112,2,458,617,159,4,"mayor a 14 dias","mayor a 14 dias"
"113",113,3,35,130,95,8,"menor a 7 dias","menor a 7 dias"
"114",114,1,177,150,27,8,"menor a 7 dias","entre 7 y 14 dias"
"115",115,1,302,63,238,4,"menor a 7 dias","entre 7 y 14 dias"
"116",116,2,212,772,560,5,"mayor a 14 dias","entre 7 y 14 dias"
"117",117,2,163,748,584,16,"mayor a 14 dias","menor a 7 dias"
"118",118,3,196,249,53,6,"entre 7 y 14 dias","entre 7 y 14 dias"
"119",119,3,188,1393,1205,4,"mayor a 14 dias","entre 7 y 14 dias"
"120",120,5,243,254,11,7,"entre 7 y 14 dias","entre 7 y 14 dias"
"121",121,6,252,103,149,2,"menor a 7 dias","entre 7 y 14 dias"
"122",122,5,244,39,205,8,"menor a 7 dias","entre 7 y 14 dias"
"123",123,6,134,123,11,16,"menor a 7 dias","menor a 7 dias"
"124",124,3,346,469,123,16,"mayor a 14 dias","mayor a 14 dias"
"125",125,2,555,796,242,4,"mayor a 14 dias","mayor a 14 dias"
"126",126,1,166,77,89,10,"menor a 7 dias","menor a 7 dias"
"127",127,2,558,246,312,10,"entre 7 y 14 dias","mayor a 14 dias"
"128",128,2,303,134,169,13,"menor a 7 dias","entre 7 y 14 dias"
"129",129,5,137,627,490,16,"mayor a 14 dias","menor a 7 dias"
"130",130,4,72,146,74,5,"menor a 7 dias","menor a 7 dias"
"131",131,3,415,277,138,8,"entre 7 y 14 dias","mayor a 14 dias"
"132",132,6,304,75,229,16,"menor a 7 dias","entre 7 y 14 dias"
"133",133,2,94,46,47,8,"menor a 7 dias","menor a 7 dias"
"134",134,5,137,571,434,13,"mayor a 14 dias","menor a 7 dias"
"135",135,4,205,524,319,7,"mayor a 14 dias","entre 7 y 14 dias"
"136",136,6,248,460,212,12,"mayor a 14 dias","entre 7 y 14 dias"
"137",137,6,545,1065,520,4,"mayor a 14 dias","mayor a 14 dias"
"138",138,2,341,411,71,4,"mayor a 14 dias","mayor a 14 dias"
"139",139,6,240,358,118,10,"mayor a 14 dias","entre 7 y 14 dias"
"140",140,1,236,2,234,4,"menor a 7 dias","entre 7 y 14 dias"
"141",141,3,179,1288,1108,16,"mayor a 14 dias","entre 7 y 14 dias"
"142",142,1,374,133,241,11,"menor a 7 dias","mayor a 14 dias"
"143",143,3,248,67,181,16,"menor a 7 dias","entre 7 y 14 dias"
"144",144,2,195,716,521,15,"mayor a 14 dias","entre 7 y 14 dias"
"145",145,3,16,434,418,7,"mayor a 14 dias","menor a 7 dias"
"146",146,4,164,237,72,14,"entre 7 y 14 dias","menor a 7 dias"
"147",147,4,320,74,246,5,"menor a 7 dias","entre 7 y 14 dias"
"148",148,3,86,1176,1091,10,"mayor a 14 dias","menor a 7 dias"
"149",149,1,91,176,84,6,"entre 7 y 14 dias","menor a 7 dias"
"150",150,6,419,529,110,15,"mayor a 14 dias","mayor a 14 dias"
"151",151,2,194,669,475,11,"mayor a 14 dias","entre 7 y 14 dias"
"152",152,3,622,26,596,15,"menor a 7 dias","mayor a 14 dias"
"153",153,6,23,261,238,15,"entre 7 y 14 dias","menor a 7 dias"
"154",154,1,141,295,154,10,"entre 7 y 14 dias","menor a 7 dias"
"155",155,1,197,314,117,9,"entre 7 y 14 dias","entre 7 y 14 dias"
"156",156,1,351,135,215,3,"menor a 7 dias","mayor a 14 dias"
"157",157,3,168,316,149,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"158",158,1,292,52,240,16,"menor a 7 dias","entre 7 y 14 dias"
"159",159,2,125,222,97,9,"entre 7 y 14 dias","menor a 7 dias"
"160",160,1,381,81,301,10,"menor a 7 dias","mayor a 14 dias"
"161",161,3,373,549,176,16,"mayor a 14 dias","mayor a 14 dias"
"162",162,1,380,21,359,9,"menor a 7 dias","mayor a 14 dias"
"163",163,2,329,131,199,16,"menor a 7 dias","entre 7 y 14 dias"
"164",164,2,196,228,32,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"165",165,1,185,61,124,10,"menor a 7 dias","entre 7 y 14 dias"
"166",166,3,178,679,502,5,"mayor a 14 dias","entre 7 y 14 dias"
"167",167,2,202,101,101,12,"menor a 7 dias","entre 7 y 14 dias"
"168",168,2,57,818,761,4,"mayor a 14 dias","menor a 7 dias"
"169",169,3,136,521,385,4,"mayor a 14 dias","menor a 7 dias"
"170",170,4,154,1102,948,16,"mayor a 14 dias","menor a 7 dias"
"171",171,5,324,504,180,3,"mayor a 14 dias","entre 7 y 14 dias"
"172",172,2,107,406,299,10,"mayor a 14 dias","menor a 7 dias"
"173",173,3,368,529,161,5,"mayor a 14 dias","mayor a 14 dias"
"174",174,3,226,253,27,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"175",175,5,217,288,70,9,"entre 7 y 14 dias","entre 7 y 14 dias"
"176",176,3,315,205,110,16,"entre 7 y 14 dias","entre 7 y 14 dias"
"177",177,5,110,399,289,10,"mayor a 14 dias","menor a 7 dias"
"178",178,3,399,894,494,4,"mayor a 14 dias","mayor a 14 dias"
"179",179,2,457,161,296,11,"menor a 7 dias","mayor a 14 dias"
"180",180,3,146,706,560,16,"mayor a 14 dias","menor a 7 dias"
"181",181,2,934,61,873,11,"menor a 7 dias","mayor a 14 dias"
"182",182,4,275,325,50,6,"entre 7 y 14 dias","entre 7 y 14 dias"
"183",183,4,192,368,176,4,"mayor a 14 dias","entre 7 y 14 dias"
"184",184,2,270,35,235,16,"menor a 7 dias","entre 7 y 14 dias"
"185",185,3,447,578,131,9,"mayor a 14 dias","mayor a 14 dias"
"186",186,1,184,254,70,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"187",187,3,217,16,200,6,"menor a 7 dias","entre 7 y 14 dias"
"188",188,5,137,150,13,16,"menor a 7 dias","menor a 7 dias"
"189",189,1,29,143,113,3,"menor a 7 dias","menor a 7 dias"
"190",190,5,120,57,62,1,"menor a 7 dias","menor a 7 dias"
"191",191,1,305,489,183,10,"mayor a 14 dias","entre 7 y 14 dias"
"192",192,4,214,332,118,6,"entre 7 y 14 dias","entre 7 y 14 dias"
"193",193,5,171,6,165,16,"menor a 7 dias","entre 7 y 14 dias"
"194",194,6,208,54,154,1,"menor a 7 dias","entre 7 y 14 dias"
"195",195,1,509,73,435,16,"menor a 7 dias","mayor a 14 dias"
"196",196,2,359,438,79,5,"mayor a 14 dias","mayor a 14 dias"
"197",197,3,149,196,47,7,"entre 7 y 14 dias","menor a 7 dias"
"198",198,3,516,193,323,16,"entre 7 y 14 dias","mayor a 14 dias"
"199",199,6,353,49,303,2,"menor a 7 dias","mayor a 14 dias"
"200",200,3,207,8,199,4,"menor a 7 dias","entre 7 y 14 dias"
"201",201,3,549,366,183,4,"mayor a 14 dias","mayor a 14 dias"
"202",202,6,93,26,67,7,"menor a 7 dias","menor a 7 dias"
"203",203,2,166,56,109,16,"menor a 7 dias","menor a 7 dias"
"204",204,4,65,683,619,6,"mayor a 14 dias","menor a 7 dias"
"205",205,3,256,38,217,10,"menor a 7 dias","entre 7 y 14 dias"
"206",206,3,182,849,666,10,"mayor a 14 dias","entre 7 y 14 dias"
"207",207,4,249,287,38,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"208",208,3,196,182,14,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"209",209,2,461,285,176,16,"entre 7 y 14 dias","mayor a 14 dias"
"210",210,6,102,43,59,10,"menor a 7 dias","menor a 7 dias"
"211",211,6,172,532,360,7,"mayor a 14 dias","entre 7 y 14 dias"
"212",212,2,330,114,216,10,"menor a 7 dias","entre 7 y 14 dias"
"213",213,3,327,197,130,13,"entre 7 y 14 dias","entre 7 y 14 dias"
"214",214,3,261,163,97,9,"menor a 7 dias","entre 7 y 14 dias"
"215",215,2,151,371,220,7,"mayor a 14 dias","menor a 7 dias"
"216",216,3,151,63,88,16,"menor a 7 dias","menor a 7 dias"
"217",217,2,57,281,224,9,"entre 7 y 14 dias","menor a 7 dias"
"218",218,1,434,163,270,4,"menor a 7 dias","mayor a 14 dias"
"219",219,5,351,774,423,12,"mayor a 14 dias","mayor a 14 dias"
"220",220,5,144,438,294,5,"mayor a 14 dias","menor a 7 dias"
"221",221,3,327,162,164,1,"menor a 7 dias","entre 7 y 14 dias"
"222",222,1,210,652,441,4,"mayor a 14 dias","entre 7 y 14 dias"
"223",223,5,225,78,147,10,"menor a 7 dias","entre 7 y 14 dias"
"224",224,4,255,43,212,5,"menor a 7 dias","entre 7 y 14 dias"
"225",225,5,130,399,269,6,"mayor a 14 dias","menor a 7 dias"
"226",226,3,500,673,173,1,"mayor a 14 dias","mayor a 14 dias"
"227",227,1,234,82,153,10,"menor a 7 dias","entre 7 y 14 dias"
"228",228,1,92,633,540,16,"mayor a 14 dias","menor a 7 dias"
"229",229,5,253,933,680,12,"mayor a 14 dias","entre 7 y 14 dias"
"230",230,1,251,746,496,4,"mayor a 14 dias","entre 7 y 14 dias"
"231",231,2,228,816,588,10,"mayor a 14 dias","entre 7 y 14 dias"
"232",232,5,400,40,360,10,"menor a 7 dias","mayor a 14 dias"
"233",233,2,215,210,5,8,"entre 7 y 14 dias","entre 7 y 14 dias"
"234",234,3,243,165,78,3,"menor a 7 dias","entre 7 y 14 dias"
"235",235,1,210,266,56,16,"entre 7 y 14 dias","entre 7 y 14 dias"
"236",236,6,217,53,163,6,"menor a 7 dias","entre 7 y 14 dias"
"237",237,5,366,321,45,9,"entre 7 y 14 dias","mayor a 14 dias"
"238",238,5,169,357,188,10,"mayor a 14 dias","entre 7 y 14 dias"
"239",239,1,287,239,49,8,"entre 7 y 14 dias","entre 7 y 14 dias"
"240",240,5,100,540,441,4,"mayor a 14 dias","menor a 7 dias"
"241",241,3,260,215,45,7,"entre 7 y 14 dias","entre 7 y 14 dias"
"242",242,2,80,230,150,6,"entre 7 y 14 dias","menor a 7 dias"
"243",243,2,165,50,115,16,"menor a 7 dias","menor a 7 dias"
"244",244,3,242,26,215,11,"menor a 7 dias","entre 7 y 14 dias"
"245",245,6,365,302,63,10,"entre 7 y 14 dias","mayor a 14 dias"
"246",246,3,163,369,206,10,"mayor a 14 dias","menor a 7 dias"
"247",247,1,159,43,116,4,"menor a 7 dias","menor a 7 dias"
"248",248,3,536,97,440,4,"menor a 7 dias","mayor a 14 dias"
"249",249,4,101,297,197,10,"entre 7 y 14 dias","menor a 7 dias"
"250",250,4,146,93,53,5,"menor a 7 dias","menor a 7 dias"
"251",251,2,223,651,428,7,"mayor a 14 dias","entre 7 y 14 dias"
"252",252,5,134,503,369,8,"mayor a 14 dias","menor a 7 dias"
"253",253,3,148,211,62,6,"entre 7 y 14 dias","menor a 7 dias"
"254",254,2,126,23,103,2,"menor a 7 dias","menor a 7 dias"
"255",255,1,432,225,207,6,"entre 7 y 14 dias","mayor a 14 dias"
"256",256,2,229,138,91,12,"menor a 7 dias","entre 7 y 14 dias"
"257",257,1,183,298,115,6,"entre 7 y 14 dias","entre 7 y 14 dias"
"258",258,1,387,306,82,16,"entre 7 y 14 dias","mayor a 14 dias"
"259",259,2,173,136,36,8,"menor a 7 dias","entre 7 y 14 dias"
"260",260,2,55,92,37,10,"menor a 7 dias","menor a 7 dias"
"261",261,1,412,90,322,13,"menor a 7 dias","mayor a 14 dias"
"262",262,1,83,114,31,10,"menor a 7 dias","menor a 7 dias"
"263",263,1,348,121,227,4,"menor a 7 dias","mayor a 14 dias"
"264",264,2,204,237,33,9,"entre 7 y 14 dias","entre 7 y 14 dias"
"265",265,6,336,497,161,10,"mayor a 14 dias","entre 7 y 14 dias"
"266",266,2,440,422,18,5,"mayor a 14 dias","mayor a 14 dias"
"267",267,1,148,149,1,7,"menor a 7 dias","menor a 7 dias"
"268",268,6,295,91,205,4,"menor a 7 dias","entre 7 y 14 dias"
"269",269,2,269,13,256,4,"menor a 7 dias","entre 7 y 14 dias"
"270",270,4,320,440,120,16,"mayor a 14 dias","entre 7 y 14 dias"
"271",271,3,294,244,50,8,"entre 7 y 14 dias","entre 7 y 14 dias"
"272",272,3,155,91,64,5,"menor a 7 dias","menor a 7 dias"
"273",273,3,358,430,72,16,"mayor a 14 dias","mayor a 14 dias"
"274",274,1,135,79,56,4,"menor a 7 dias","menor a 7 dias"
"275",275,2,469,116,354,8,"menor a 7 dias","mayor a 14 dias"
"276",276,1,82,630,548,1,"mayor a 14 dias","menor a 7 dias"
"277",277,3,132,284,152,4,"entre 7 y 14 dias","menor a 7 dias"
"278",278,3,51,232,181,8,"entre 7 y 14 dias","menor a 7 dias"
"279",279,3,323,398,74,10,"mayor a 14 dias","entre 7 y 14 dias"
"280",280,6,372,531,159,6,"mayor a 14 dias","mayor a 14 dias"
"281",281,5,311,751,440,8,"mayor a 14 dias","entre 7 y 14 dias"
"282",282,3,340,22,318,16,"menor a 7 dias","mayor a 14 dias"
"283",283,3,388,242,146,10,"entre 7 y 14 dias","mayor a 14 dias"
"284",284,2,310,561,252,9,"mayor a 14 dias","entre 7 y 14 dias"
"285",285,1,450,165,285,16,"menor a 7 dias","mayor a 14 dias"
"286",286,3,57,128,71,7,"menor a 7 dias","menor a 7 dias"
"287",287,1,245,101,143,15,"menor a 7 dias","entre 7 y 14 dias"
"288",288,3,192,364,173,4,"mayor a 14 dias","entre 7 y 14 dias"
"289",289,3,129,219,90,1,"entre 7 y 14 dias","menor a 7 dias"
"290",290,3,25,705,680,4,"mayor a 14 dias","menor a 7 dias"
"291",291,2,438,287,151,4,"entre 7 y 14 dias","mayor a 14 dias"
"292",292,6,182,143,40,16,"menor a 7 dias","entre 7 y 14 dias"
"293",293,2,118,93,25,16,"menor a 7 dias","menor a 7 dias"
"294",294,2,98,35,63,1,"menor a 7 dias","menor a 7 dias"
"295",295,2,146,322,176,4,"entre 7 y 14 dias","menor a 7 dias"
"296",296,5,260,70,191,16,"menor a 7 dias","entre 7 y 14 dias"
"297",297,3,91,514,423,7,"mayor a 14 dias","menor a 7 dias"
"298",298,1,160,61,99,7,"menor a 7 dias","menor a 7 dias"
"299",299,3,194,394,200,16,"mayor a 14 dias","entre 7 y 14 dias"
"300",300,2,376,348,27,1,"mayor a 14 dias","mayor a 14 dias"
"301",301,1,170,77,93,13,"menor a 7 dias","entre 7 y 14 dias"
"302",302,1,661,150,512,16,"menor a 7 dias","mayor a 14 dias"
"303",303,4,256,242,14,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"304",304,6,164,374,210,3,"mayor a 14 dias","menor a 7 dias"
"305",305,5,99,78,21,2,"menor a 7 dias","menor a 7 dias"
"306",306,2,518,42,475,4,"menor a 7 dias","mayor a 14 dias"
"307",307,2,611,326,284,9,"entre 7 y 14 dias","mayor a 14 dias"
"308",308,1,481,150,332,1,"menor a 7 dias","mayor a 14 dias"
"309",309,1,107,66,41,1,"menor a 7 dias","menor a 7 dias"
"310",310,3,437,72,365,4,"menor a 7 dias","mayor a 14 dias"
"311",311,2,211,182,29,16,"entre 7 y 14 dias","entre 7 y 14 dias"
"312",312,6,214,278,64,8,"entre 7 y 14 dias","entre 7 y 14 dias"
"313",313,2,542,9,533,7,"menor a 7 dias","mayor a 14 dias"
"314",314,1,532,133,399,7,"menor a 7 dias","mayor a 14 dias"
"315",315,1,275,325,50,16,"entre 7 y 14 dias","entre 7 y 14 dias"
"316",316,3,547,634,88,12,"mayor a 14 dias","mayor a 14 dias"
"317",317,2,699,120,579,4,"menor a 7 dias","mayor a 14 dias"
"318",318,1,385,384,1,1,"mayor a 14 dias","mayor a 14 dias"
"319",319,3,409,516,107,4,"mayor a 14 dias","mayor a 14 dias"
"320",320,2,442,122,320,16,"menor a 7 dias","mayor a 14 dias"
"321",321,2,352,719,368,16,"mayor a 14 dias","mayor a 14 dias"
"322",322,2,334,352,18,4,"mayor a 14 dias","entre 7 y 14 dias"
"323",323,5,441,309,132,5,"entre 7 y 14 dias","mayor a 14 dias"
"324",324,2,183,273,90,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"325",325,3,85,117,32,6,"menor a 7 dias","menor a 7 dias"
"326",326,3,331,115,215,13,"menor a 7 dias","entre 7 y 14 dias"
"327",327,2,828,374,455,4,"mayor a 14 dias","mayor a 14 dias"
"328",328,6,456,244,211,5,"entre 7 y 14 dias","mayor a 14 dias"
"329",329,2,135,192,57,5,"entre 7 y 14 dias","menor a 7 dias"
"330",330,3,178,102,76,8,"menor a 7 dias","entre 7 y 14 dias"
"331",331,5,247,514,267,10,"mayor a 14 dias","entre 7 y 14 dias"
"332",332,3,83,571,488,3,"mayor a 14 dias","menor a 7 dias"
"333",333,3,78,924,846,8,"mayor a 14 dias","menor a 7 dias"
"334",334,1,179,254,75,3,"entre 7 y 14 dias","entre 7 y 14 dias"
"335",335,3,179,372,194,16,"mayor a 14 dias","entre 7 y 14 dias"
"336",336,1,293,22,272,3,"menor a 7 dias","entre 7 y 14 dias"
"337",337,2,431,222,208,10,"entre 7 y 14 dias","mayor a 14 dias"
"338",338,3,171,645,474,6,"mayor a 14 dias","entre 7 y 14 dias"
"339",339,2,134,1034,900,7,"mayor a 14 dias","menor a 7 dias"
"340",340,2,191,241,50,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"341",341,2,178,321,143,8,"entre 7 y 14 dias","entre 7 y 14 dias"
"342",342,2,754,91,663,12,"menor a 7 dias","mayor a 14 dias"
"343",343,2,357,47,310,5,"menor a 7 dias","mayor a 14 dias"
"344",344,1,119,126,7,1,"menor a 7 dias","menor a 7 dias"
"345",345,4,305,433,128,5,"mayor a 14 dias","entre 7 y 14 dias"
"346",346,3,140,303,164,8,"entre 7 y 14 dias","menor a 7 dias"
"347",347,4,334,449,115,3,"mayor a 14 dias","entre 7 y 14 dias"
"348",348,1,268,223,45,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"349",349,6,165,54,112,9,"menor a 7 dias","menor a 7 dias"
"350",350,2,408,265,142,7,"entre 7 y 14 dias","mayor a 14 dias"
"351",351,3,238,360,123,8,"mayor a 14 dias","entre 7 y 14 dias"
"352",352,1,223,219,5,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"353",353,2,177,261,84,11,"entre 7 y 14 dias","entre 7 y 14 dias"
"354",354,1,381,143,238,7,"menor a 7 dias","mayor a 14 dias"
"355",355,1,411,271,140,8,"entre 7 y 14 dias","mayor a 14 dias"
"356",356,3,166,1178,1012,7,"mayor a 14 dias","menor a 7 dias"
"357",357,2,130,478,347,2,"mayor a 14 dias","menor a 7 dias"
"358",358,3,528,275,252,10,"entre 7 y 14 dias","mayor a 14 dias"
"359",359,4,150,736,586,7,"mayor a 14 dias","menor a 7 dias"
"360",360,1,533,4,529,5,"menor a 7 dias","mayor a 14 dias"
"361",361,1,137,88,49,15,"menor a 7 dias","menor a 7 dias"
"362",362,1,309,313,4,11,"entre 7 y 14 dias","entre 7 y 14 dias"
"363",363,3,517,139,378,9,"menor a 7 dias","mayor a 14 dias"
"364",364,3,153,13,140,4,"menor a 7 dias","menor a 7 dias"
"365",365,4,256,208,48,8,"entre 7 y 14 dias","entre 7 y 14 dias"
"366",366,6,144,536,392,7,"mayor a 14 dias","menor a 7 dias"
"367",367,3,500,230,270,8,"entre 7 y 14 dias","mayor a 14 dias"
"368",368,2,322,82,241,8,"menor a 7 dias","entre 7 y 14 dias"
"369",369,2,205,170,35,8,"entre 7 y 14 dias","entre 7 y 14 dias"
