"","idnum","Sitio","Pred","Real","Error","NaveDescarga","RealDisc","PredDisc"
"119",119,6,77,56,21,10,"menor a 7 dias","menor a 7 dias"
"120",120,3,326,422,96,6,"mayor a 14 dias","entre 7 y 14 dias"
"121",121,4,190,129,60,16,"menor a 7 dias","entre 7 y 14 dias"
"122",122,4,77,30,47,8,"menor a 7 dias","menor a 7 dias"
"123",123,4,283,274,9,5,"entre 7 y 14 dias","entre 7 y 14 dias"
"124",124,5,354,52,302,5,"menor a 7 dias","mayor a 14 dias"
"125",125,1,366,120,246,11,"menor a 7 dias","mayor a 14 dias"
"126",126,3,123,286,163,10,"entre 7 y 14 dias","menor a 7 dias"
"127",127,3,213,52,160,9,"menor a 7 dias","entre 7 y 14 dias"
"128",128,4,322,516,194,6,"mayor a 14 dias","entre 7 y 14 dias"
"129",129,3,149,182,33,7,"entre 7 y 14 dias","menor a 7 dias"
"130",130,3,156,54,102,14,"menor a 7 dias","menor a 7 dias"
"131",131,3,395,236,159,4,"entre 7 y 14 dias","mayor a 14 dias"
"132",132,3,561,1044,482,6,"mayor a 14 dias","mayor a 14 dias"
"133",133,2,256,5,251,10,"menor a 7 dias","entre 7 y 14 dias"
"134",134,3,249,6,242,10,"menor a 7 dias","entre 7 y 14 dias"
"135",135,3,474,266,208,16,"entre 7 y 14 dias","mayor a 14 dias"
"136",136,5,465,304,161,2,"entre 7 y 14 dias","mayor a 14 dias"
"137",137,4,169,55,114,8,"menor a 7 dias","entre 7 y 14 dias"
"138",138,4,440,163,277,12,"menor a 7 dias","mayor a 14 dias"
"139",139,2,219,11,208,8,"menor a 7 dias","entre 7 y 14 dias"
"140",140,2,508,567,59,4,"mayor a 14 dias","mayor a 14 dias"
"141",141,1,477,445,32,4,"mayor a 14 dias","mayor a 14 dias"
"142",142,5,505,140,365,11,"menor a 7 dias","mayor a 14 dias"
"143",143,4,225,3,223,8,"menor a 7 dias","entre 7 y 14 dias"
"144",144,3,202,797,595,4,"mayor a 14 dias","entre 7 y 14 dias"
"145",145,6,193,251,58,1,"entre 7 y 14 dias","entre 7 y 14 dias"
"146",146,2,496,213,283,4,"entre 7 y 14 dias","mayor a 14 dias"
"147",147,5,209,102,107,5,"menor a 7 dias","entre 7 y 14 dias"
"148",148,3,98,525,427,4,"mayor a 14 dias","menor a 7 dias"
"149",149,2,349,313,36,4,"entre 7 y 14 dias","mayor a 14 dias"
"150",150,5,46,130,84,10,"menor a 7 dias","menor a 7 dias"
"151",151,3,36,12,24,10,"menor a 7 dias","menor a 7 dias"
"152",152,3,458,315,143,10,"entre 7 y 14 dias","mayor a 14 dias"
"153",153,1,195,178,17,6,"entre 7 y 14 dias","entre 7 y 14 dias"
"154",154,2,241,90,152,16,"menor a 7 dias","entre 7 y 14 dias"
"155",155,3,461,89,373,4,"menor a 7 dias","mayor a 14 dias"
"156",156,1,259,125,134,9,"menor a 7 dias","entre 7 y 14 dias"
"157",157,2,40,502,462,9,"mayor a 14 dias","menor a 7 dias"
"158",158,4,185,367,182,1,"mayor a 14 dias","entre 7 y 14 dias"
"159",159,6,306,660,354,16,"mayor a 14 dias","entre 7 y 14 dias"
"160",160,4,722,378,344,3,"mayor a 14 dias","mayor a 14 dias"
"161",161,2,152,249,97,7,"entre 7 y 14 dias","menor a 7 dias"
"162",162,6,99,473,374,4,"mayor a 14 dias","menor a 7 dias"
"163",163,2,285,128,157,10,"menor a 7 dias","entre 7 y 14 dias"
"164",164,2,110,358,248,10,"mayor a 14 dias","menor a 7 dias"
"165",165,2,267,179,88,6,"entre 7 y 14 dias","entre 7 y 14 dias"
"166",166,1,742,31,711,9,"menor a 7 dias","mayor a 14 dias"
"167",167,1,280,202,78,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"168",168,1,75,1161,1086,4,"mayor a 14 dias","menor a 7 dias"
"169",169,3,267,75,192,10,"menor a 7 dias","entre 7 y 14 dias"
"170",170,2,285,720,435,6,"mayor a 14 dias","entre 7 y 14 dias"
"171",171,1,97,204,107,10,"entre 7 y 14 dias","menor a 7 dias"
"172",172,5,306,829,523,4,"mayor a 14 dias","entre 7 y 14 dias"
"173",173,5,138,58,80,8,"menor a 7 dias","menor a 7 dias"
"174",174,4,450,263,187,3,"entre 7 y 14 dias","mayor a 14 dias"
"175",175,3,528,10,519,1,"menor a 7 dias","mayor a 14 dias"
"176",176,5,338,282,56,16,"entre 7 y 14 dias","mayor a 14 dias"
"177",177,2,175,316,140,7,"entre 7 y 14 dias","entre 7 y 14 dias"
"178",178,2,409,196,213,16,"entre 7 y 14 dias","mayor a 14 dias"
"179",179,3,430,143,287,5,"menor a 7 dias","mayor a 14 dias"
"180",180,3,503,574,71,12,"mayor a 14 dias","mayor a 14 dias"
"181",181,6,234,311,78,6,"entre 7 y 14 dias","entre 7 y 14 dias"
"182",182,1,871,73,798,16,"menor a 7 dias","mayor a 14 dias"
"183",183,2,176,214,37,16,"entre 7 y 14 dias","entre 7 y 14 dias"
"184",184,2,492,497,5,5,"mayor a 14 dias","mayor a 14 dias"
"185",185,3,219,6,212,1,"menor a 7 dias","entre 7 y 14 dias"
"186",186,3,216,747,531,2,"mayor a 14 dias","entre 7 y 14 dias"
"187",187,5,310,377,67,16,"mayor a 14 dias","entre 7 y 14 dias"
"188",188,2,267,43,225,7,"menor a 7 dias","entre 7 y 14 dias"
"189",189,4,248,119,129,8,"menor a 7 dias","entre 7 y 14 dias"
"190",190,2,450,332,117,10,"entre 7 y 14 dias","mayor a 14 dias"
"191",191,2,70,197,127,4,"entre 7 y 14 dias","menor a 7 dias"
"192",192,3,162,41,120,2,"menor a 7 dias","menor a 7 dias"
"193",193,4,98,144,46,10,"menor a 7 dias","menor a 7 dias"
"194",194,4,553,37,517,5,"menor a 7 dias","mayor a 14 dias"
"195",195,1,183,187,4,9,"entre 7 y 14 dias","entre 7 y 14 dias"
"196",196,3,78,80,2,3,"menor a 7 dias","menor a 7 dias"
"197",197,4,99,284,185,4,"entre 7 y 14 dias","menor a 7 dias"
"198",198,4,256,18,238,7,"menor a 7 dias","entre 7 y 14 dias"
"199",199,6,44,45,2,14,"menor a 7 dias","menor a 7 dias"
"200",200,2,743,58,685,10,"menor a 7 dias","mayor a 14 dias"
"201",201,1,64,518,454,9,"mayor a 14 dias","menor a 7 dias"
"202",202,5,159,5,154,8,"menor a 7 dias","menor a 7 dias"
"203",203,3,207,55,152,16,"menor a 7 dias","entre 7 y 14 dias"
"204",204,3,260,396,136,7,"mayor a 14 dias","entre 7 y 14 dias"
"205",205,3,272,318,45,16,"entre 7 y 14 dias","entre 7 y 14 dias"
"206",206,1,245,380,136,14,"mayor a 14 dias","entre 7 y 14 dias"
"207",207,2,257,292,34,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"208",208,5,613,92,521,14,"menor a 7 dias","mayor a 14 dias"
"209",209,2,200,140,60,8,"menor a 7 dias","entre 7 y 14 dias"
"210",210,1,327,150,176,15,"menor a 7 dias","entre 7 y 14 dias"
"211",211,2,409,672,263,4,"mayor a 14 dias","mayor a 14 dias"
"212",212,5,263,43,220,7,"menor a 7 dias","entre 7 y 14 dias"
"213",213,4,156,54,102,16,"menor a 7 dias","menor a 7 dias"
"214",214,3,336,136,199,12,"menor a 7 dias","entre 7 y 14 dias"
"215",215,1,219,72,147,10,"menor a 7 dias","entre 7 y 14 dias"
"216",216,6,73,138,65,3,"menor a 7 dias","menor a 7 dias"
"217",217,4,203,55,149,4,"menor a 7 dias","entre 7 y 14 dias"
"218",218,3,358,48,310,4,"menor a 7 dias","mayor a 14 dias"
"219",219,2,325,168,157,6,"entre 7 y 14 dias","entre 7 y 14 dias"
"220",220,2,284,212,72,7,"entre 7 y 14 dias","entre 7 y 14 dias"
"221",221,3,353,284,68,4,"entre 7 y 14 dias","mayor a 14 dias"
"222",222,1,96,295,199,12,"entre 7 y 14 dias","menor a 7 dias"
"223",223,3,88,386,298,4,"mayor a 14 dias","menor a 7 dias"
"224",224,3,589,121,468,1,"menor a 7 dias","mayor a 14 dias"
"225",225,4,420,84,336,10,"menor a 7 dias","mayor a 14 dias"
"226",226,6,229,641,412,16,"mayor a 14 dias","entre 7 y 14 dias"
"227",227,2,240,389,149,8,"mayor a 14 dias","entre 7 y 14 dias"
"228",228,4,469,228,240,2,"entre 7 y 14 dias","mayor a 14 dias"
"229",229,2,159,235,76,10,"entre 7 y 14 dias","menor a 7 dias"
"230",230,3,169,285,116,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"231",231,2,304,71,233,6,"menor a 7 dias","entre 7 y 14 dias"
"232",232,3,658,116,542,10,"menor a 7 dias","mayor a 14 dias"
"233",233,1,433,118,315,8,"menor a 7 dias","mayor a 14 dias"
"234",234,3,74,7,67,5,"menor a 7 dias","menor a 7 dias"
"235",235,2,51,97,46,6,"menor a 7 dias","menor a 7 dias"
"236",236,2,188,47,140,10,"menor a 7 dias","entre 7 y 14 dias"
"237",237,3,588,220,368,8,"entre 7 y 14 dias","mayor a 14 dias"
"238",238,6,85,716,631,16,"mayor a 14 dias","menor a 7 dias"
"239",239,3,271,17,254,4,"menor a 7 dias","entre 7 y 14 dias"
"240",240,2,223,117,106,10,"menor a 7 dias","entre 7 y 14 dias"
"241",241,2,176,938,762,8,"mayor a 14 dias","entre 7 y 14 dias"
"242",242,5,293,357,64,10,"mayor a 14 dias","entre 7 y 14 dias"
"243",243,1,144,395,251,1,"mayor a 14 dias","menor a 7 dias"
"244",244,2,60,69,9,7,"menor a 7 dias","menor a 7 dias"
"245",245,1,368,84,284,16,"menor a 7 dias","mayor a 14 dias"
"246",246,3,275,590,315,10,"mayor a 14 dias","entre 7 y 14 dias"
"247",247,2,355,178,177,10,"entre 7 y 14 dias","mayor a 14 dias"
"248",248,1,350,11,339,2,"menor a 7 dias","mayor a 14 dias"
"249",249,1,415,344,71,10,"mayor a 14 dias","mayor a 14 dias"
"250",250,1,559,734,174,10,"mayor a 14 dias","mayor a 14 dias"
"251",251,1,286,256,30,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"252",252,2,58,476,418,14,"mayor a 14 dias","menor a 7 dias"
"253",253,2,523,192,331,8,"entre 7 y 14 dias","mayor a 14 dias"
"254",254,3,204,261,57,7,"entre 7 y 14 dias","entre 7 y 14 dias"
"255",255,3,82,154,73,6,"menor a 7 dias","menor a 7 dias"
"256",256,3,400,685,284,4,"mayor a 14 dias","mayor a 14 dias"
"257",257,3,207,194,12,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"258",258,2,828,355,473,15,"mayor a 14 dias","mayor a 14 dias"
"259",259,6,195,518,323,10,"mayor a 14 dias","entre 7 y 14 dias"
"260",260,1,518,272,246,15,"entre 7 y 14 dias","mayor a 14 dias"
"261",261,3,136,54,81,3,"menor a 7 dias","menor a 7 dias"
"262",262,2,398,93,304,4,"menor a 7 dias","mayor a 14 dias"
"263",263,6,151,91,60,16,"menor a 7 dias","menor a 7 dias"
"264",264,3,274,46,228,16,"menor a 7 dias","entre 7 y 14 dias"
"265",265,2,143,105,38,2,"menor a 7 dias","menor a 7 dias"
"266",266,4,246,64,183,16,"menor a 7 dias","entre 7 y 14 dias"
"267",267,4,219,422,203,4,"mayor a 14 dias","entre 7 y 14 dias"
"268",268,4,37,839,802,7,"mayor a 14 dias","menor a 7 dias"
"269",269,2,387,86,300,16,"menor a 7 dias","mayor a 14 dias"
"270",270,5,162,139,23,16,"menor a 7 dias","menor a 7 dias"
"271",271,2,445,20,424,9,"menor a 7 dias","mayor a 14 dias"
"272",272,4,595,621,26,10,"mayor a 14 dias","mayor a 14 dias"
"273",273,4,261,39,222,16,"menor a 7 dias","entre 7 y 14 dias"
"274",274,4,380,514,134,9,"mayor a 14 dias","mayor a 14 dias"
"275",275,4,191,296,105,14,"entre 7 y 14 dias","entre 7 y 14 dias"
"276",276,2,559,177,382,5,"entre 7 y 14 dias","mayor a 14 dias"
"277",277,3,43,705,662,9,"mayor a 14 dias","menor a 7 dias"
"278",278,1,53,486,433,7,"mayor a 14 dias","menor a 7 dias"
"279",279,3,460,491,31,4,"mayor a 14 dias","mayor a 14 dias"
"280",280,3,361,790,430,5,"mayor a 14 dias","mayor a 14 dias"
"281",281,4,114,391,277,4,"mayor a 14 dias","menor a 7 dias"
"282",282,2,305,500,195,9,"mayor a 14 dias","entre 7 y 14 dias"
"283",283,1,102,195,93,10,"entre 7 y 14 dias","menor a 7 dias"
"284",284,2,376,1025,649,9,"mayor a 14 dias","mayor a 14 dias"
"285",285,4,860,683,177,7,"mayor a 14 dias","mayor a 14 dias"
"286",286,2,354,67,287,11,"menor a 7 dias","mayor a 14 dias"
"287",287,2,500,740,240,16,"mayor a 14 dias","mayor a 14 dias"
"288",288,3,159,508,350,6,"mayor a 14 dias","menor a 7 dias"
"289",289,1,467,231,236,6,"entre 7 y 14 dias","mayor a 14 dias"
"290",290,2,408,77,331,2,"menor a 7 dias","mayor a 14 dias"
"291",291,3,276,131,145,1,"menor a 7 dias","entre 7 y 14 dias"
"292",292,3,163,574,411,4,"mayor a 14 dias","menor a 7 dias"
"293",293,5,219,168,52,1,"entre 7 y 14 dias","entre 7 y 14 dias"
"294",294,6,173,40,133,5,"menor a 7 dias","entre 7 y 14 dias"
"295",295,3,123,639,515,4,"mayor a 14 dias","menor a 7 dias"
"296",296,5,106,96,10,6,"menor a 7 dias","menor a 7 dias"
"297",297,1,929,633,295,5,"mayor a 14 dias","mayor a 14 dias"
"298",298,5,137,1936,1799,7,"mayor a 14 dias","menor a 7 dias"
"299",299,3,201,667,467,16,"mayor a 14 dias","entre 7 y 14 dias"
"300",300,5,548,103,445,6,"menor a 7 dias","mayor a 14 dias"
"301",301,6,67,515,448,7,"mayor a 14 dias","menor a 7 dias"
"302",302,4,308,235,73,5,"entre 7 y 14 dias","entre 7 y 14 dias"
"303",303,3,245,88,158,10,"menor a 7 dias","entre 7 y 14 dias"
"304",304,3,234,297,62,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"305",305,2,96,363,266,4,"mayor a 14 dias","menor a 7 dias"
"306",306,2,107,376,268,6,"mayor a 14 dias","menor a 7 dias"
"307",307,2,352,199,153,12,"entre 7 y 14 dias","mayor a 14 dias"
"308",308,2,239,112,128,13,"menor a 7 dias","entre 7 y 14 dias"
"309",309,2,124,205,82,4,"entre 7 y 14 dias","menor a 7 dias"
"310",310,3,80,103,23,1,"menor a 7 dias","menor a 7 dias"
"311",311,2,196,34,162,6,"menor a 7 dias","entre 7 y 14 dias"
"312",312,2,351,90,261,15,"menor a 7 dias","mayor a 14 dias"
"313",313,6,212,434,221,8,"mayor a 14 dias","entre 7 y 14 dias"
"314",314,1,169,102,67,4,"menor a 7 dias","entre 7 y 14 dias"
"315",315,4,537,1318,781,10,"mayor a 14 dias","mayor a 14 dias"
"316",316,5,479,62,417,4,"menor a 7 dias","mayor a 14 dias"
"317",317,2,131,72,60,16,"menor a 7 dias","menor a 7 dias"
"318",318,4,339,145,194,1,"menor a 7 dias","mayor a 14 dias"
"319",319,2,680,69,611,6,"menor a 7 dias","mayor a 14 dias"
"320",320,5,198,497,299,9,"mayor a 14 dias","entre 7 y 14 dias"
"321",321,3,134,154,21,4,"menor a 7 dias","menor a 7 dias"
"322",322,3,111,291,180,1,"entre 7 y 14 dias","menor a 7 dias"
"323",323,6,255,206,49,8,"entre 7 y 14 dias","entre 7 y 14 dias"
"324",324,5,552,150,401,10,"menor a 7 dias","mayor a 14 dias"
"325",325,2,696,732,36,4,"mayor a 14 dias","mayor a 14 dias"
"326",326,3,91,262,171,16,"entre 7 y 14 dias","menor a 7 dias"
"327",327,3,33,141,109,10,"menor a 7 dias","menor a 7 dias"
"328",328,5,341,325,16,8,"entre 7 y 14 dias","mayor a 14 dias"
"329",329,5,141,159,17,10,"menor a 7 dias","menor a 7 dias"
"330",330,1,279,75,203,4,"menor a 7 dias","entre 7 y 14 dias"
"331",331,2,339,11,328,6,"menor a 7 dias","mayor a 14 dias"
"332",332,2,236,63,173,4,"menor a 7 dias","entre 7 y 14 dias"
"333",333,4,227,254,27,9,"entre 7 y 14 dias","entre 7 y 14 dias"
"334",334,3,152,118,34,6,"menor a 7 dias","menor a 7 dias"
"335",335,1,119,375,255,4,"mayor a 14 dias","menor a 7 dias"
"336",336,3,225,460,235,3,"mayor a 14 dias","entre 7 y 14 dias"
"337",337,5,539,182,357,4,"entre 7 y 14 dias","mayor a 14 dias"
"338",338,2,186,699,513,16,"mayor a 14 dias","entre 7 y 14 dias"
"339",339,1,211,25,186,9,"menor a 7 dias","entre 7 y 14 dias"
"340",340,5,296,15,281,8,"menor a 7 dias","entre 7 y 14 dias"
"341",341,3,176,159,18,6,"menor a 7 dias","entre 7 y 14 dias"
"342",342,2,266,193,73,16,"entre 7 y 14 dias","entre 7 y 14 dias"
"343",343,1,489,375,114,4,"mayor a 14 dias","mayor a 14 dias"
"344",344,3,138,25,113,4,"menor a 7 dias","menor a 7 dias"
"345",345,2,434,43,391,5,"menor a 7 dias","mayor a 14 dias"
"346",346,3,450,500,50,7,"mayor a 14 dias","mayor a 14 dias"
"347",347,2,169,92,77,4,"menor a 7 dias","entre 7 y 14 dias"
"348",348,5,230,227,3,5,"entre 7 y 14 dias","entre 7 y 14 dias"
"349",349,4,110,150,40,10,"menor a 7 dias","menor a 7 dias"
"350",350,2,218,106,112,2,"menor a 7 dias","entre 7 y 14 dias"
"351",351,4,189,127,62,12,"menor a 7 dias","entre 7 y 14 dias"
"352",352,5,133,387,255,8,"mayor a 14 dias","menor a 7 dias"
"353",353,3,280,133,147,10,"menor a 7 dias","entre 7 y 14 dias"
"354",354,5,310,296,14,14,"entre 7 y 14 dias","entre 7 y 14 dias"
"355",355,5,67,150,82,4,"menor a 7 dias","menor a 7 dias"
"356",356,2,192,413,221,8,"mayor a 14 dias","entre 7 y 14 dias"
"357",357,2,427,45,382,16,"menor a 7 dias","mayor a 14 dias"
"358",358,4,174,518,345,10,"mayor a 14 dias","entre 7 y 14 dias"
"359",359,4,201,18,183,5,"menor a 7 dias","entre 7 y 14 dias"
"360",360,1,382,135,247,8,"menor a 7 dias","mayor a 14 dias"
"361",361,2,286,287,1,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"362",362,4,589,214,375,12,"entre 7 y 14 dias","mayor a 14 dias"
"363",363,3,299,3,296,8,"menor a 7 dias","entre 7 y 14 dias"
"364",364,1,28,231,202,1,"entre 7 y 14 dias","menor a 7 dias"
"365",365,2,471,57,414,5,"menor a 7 dias","mayor a 14 dias"
"366",366,3,71,31,40,8,"menor a 7 dias","menor a 7 dias"
"367",367,3,232,380,147,15,"mayor a 14 dias","entre 7 y 14 dias"
"368",368,6,188,392,204,10,"mayor a 14 dias","entre 7 y 14 dias"
"369",369,3,326,250,77,6,"entre 7 y 14 dias","entre 7 y 14 dias"
"370",370,2,133,655,522,8,"mayor a 14 dias","menor a 7 dias"
