"","idnum","Sitio","Pred","Real","Error","NaveDescarga","RealDisc","PredDisc"
"200",200,3,442,1016,575,8,"mayor a 14 dias","mayor a 14 dias"
"201",201,2,417,183,233,4,"entre 7 y 14 dias","mayor a 14 dias"
"202",202,3,201,591,390,15,"mayor a 14 dias","entre 7 y 14 dias"
"203",203,1,426,369,57,15,"mayor a 14 dias","mayor a 14 dias"
"204",204,2,422,468,46,14,"mayor a 14 dias","mayor a 14 dias"
"205",205,2,289,333,44,5,"entre 7 y 14 dias","entre 7 y 14 dias"
"206",206,6,102,91,12,7,"menor a 7 dias","menor a 7 dias"
"207",207,1,366,96,270,4,"menor a 7 dias","mayor a 14 dias"
"208",208,2,358,1363,1005,14,"mayor a 14 dias","mayor a 14 dias"
"209",209,3,254,134,120,1,"menor a 7 dias","entre 7 y 14 dias"
"210",210,2,90,277,187,5,"entre 7 y 14 dias","menor a 7 dias"
"211",211,1,147,864,717,15,"mayor a 14 dias","menor a 7 dias"
"212",212,4,155,116,39,10,"menor a 7 dias","menor a 7 dias"
"213",213,4,210,432,222,15,"mayor a 14 dias","entre 7 y 14 dias"
"214",214,6,226,168,57,8,"entre 7 y 14 dias","entre 7 y 14 dias"
"215",215,3,608,107,501,5,"menor a 7 dias","mayor a 14 dias"
"216",216,1,218,46,172,5,"menor a 7 dias","entre 7 y 14 dias"
"217",217,4,409,516,107,10,"mayor a 14 dias","mayor a 14 dias"
"218",218,1,164,237,72,1,"entre 7 y 14 dias","menor a 7 dias"
"219",219,2,196,853,657,16,"mayor a 14 dias","entre 7 y 14 dias"
"220",220,2,528,258,270,16,"entre 7 y 14 dias","mayor a 14 dias"
"221",221,2,186,118,68,10,"menor a 7 dias","entre 7 y 14 dias"
"222",222,3,110,234,124,12,"entre 7 y 14 dias","menor a 7 dias"
"223",223,3,183,439,257,10,"mayor a 14 dias","entre 7 y 14 dias"
"224",224,2,199,641,442,2,"mayor a 14 dias","entre 7 y 14 dias"
"225",225,5,471,719,248,2,"mayor a 14 dias","mayor a 14 dias"
"226",226,5,109,597,489,10,"mayor a 14 dias","menor a 7 dias"
"227",227,4,574,586,12,7,"mayor a 14 dias","mayor a 14 dias"
"228",228,3,986,223,763,7,"entre 7 y 14 dias","mayor a 14 dias"
"229",229,1,125,192,68,16,"entre 7 y 14 dias","menor a 7 dias"
"230",230,3,216,534,319,10,"mayor a 14 dias","entre 7 y 14 dias"
"231",231,3,579,487,92,14,"mayor a 14 dias","mayor a 14 dias"
"232",232,3,362,591,229,4,"mayor a 14 dias","mayor a 14 dias"
"233",233,4,462,585,124,16,"mayor a 14 dias","mayor a 14 dias"
"234",234,3,76,186,109,10,"entre 7 y 14 dias","menor a 7 dias"
"235",235,3,352,12,340,8,"menor a 7 dias","mayor a 14 dias"
"236",236,2,506,95,412,8,"menor a 7 dias","mayor a 14 dias"
"237",237,3,393,20,373,8,"menor a 7 dias","mayor a 14 dias"
"238",238,4,95,183,89,10,"entre 7 y 14 dias","menor a 7 dias"
"239",239,1,229,300,71,7,"entre 7 y 14 dias","entre 7 y 14 dias"
"240",240,1,73,108,35,10,"menor a 7 dias","menor a 7 dias"
"241",241,3,447,259,188,10,"entre 7 y 14 dias","mayor a 14 dias"
"242",242,2,542,250,292,1,"entre 7 y 14 dias","mayor a 14 dias"
"243",243,2,402,213,189,4,"entre 7 y 14 dias","mayor a 14 dias"
"244",244,5,188,369,181,15,"mayor a 14 dias","entre 7 y 14 dias"
"245",245,4,94,311,217,10,"entre 7 y 14 dias","menor a 7 dias"
"246",246,1,379,124,255,8,"menor a 7 dias","mayor a 14 dias"
"247",247,1,221,577,355,4,"mayor a 14 dias","entre 7 y 14 dias"
"248",248,1,104,158,54,8,"menor a 7 dias","menor a 7 dias"
"249",249,6,210,286,76,7,"entre 7 y 14 dias","entre 7 y 14 dias"
"250",250,2,274,376,102,2,"mayor a 14 dias","entre 7 y 14 dias"
"251",251,2,290,264,27,9,"entre 7 y 14 dias","entre 7 y 14 dias"
"252",252,6,90,72,18,7,"menor a 7 dias","menor a 7 dias"
"253",253,5,380,210,170,13,"entre 7 y 14 dias","mayor a 14 dias"
"254",254,3,117,141,24,4,"menor a 7 dias","menor a 7 dias"
"255",255,4,327,135,192,7,"menor a 7 dias","entre 7 y 14 dias"
"256",256,2,207,110,97,6,"menor a 7 dias","entre 7 y 14 dias"
"257",257,1,309,451,142,4,"mayor a 14 dias","entre 7 y 14 dias"
"258",258,2,216,340,124,5,"mayor a 14 dias","entre 7 y 14 dias"
"259",259,5,285,234,51,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"260",260,1,187,216,28,6,"entre 7 y 14 dias","entre 7 y 14 dias"
"261",261,6,302,21,281,15,"menor a 7 dias","entre 7 y 14 dias"
"262",262,3,260,50,210,4,"menor a 7 dias","entre 7 y 14 dias"
"263",263,2,525,205,320,13,"entre 7 y 14 dias","mayor a 14 dias"
"264",264,3,154,341,187,4,"mayor a 14 dias","menor a 7 dias"
"265",265,2,188,357,168,5,"mayor a 14 dias","entre 7 y 14 dias"
"266",266,2,198,81,117,3,"menor a 7 dias","entre 7 y 14 dias"
"267",267,2,81,390,309,5,"mayor a 14 dias","menor a 7 dias"
"268",268,3,133,243,110,1,"entre 7 y 14 dias","menor a 7 dias"
"269",269,2,256,6,250,6,"menor a 7 dias","entre 7 y 14 dias"
"270",270,5,513,113,401,5,"menor a 7 dias","mayor a 14 dias"
"271",271,3,152,88,63,10,"menor a 7 dias","menor a 7 dias"
"272",272,1,397,550,152,4,"mayor a 14 dias","mayor a 14 dias"
"273",273,1,257,13,243,3,"menor a 7 dias","entre 7 y 14 dias"
"274",274,2,350,218,132,6,"entre 7 y 14 dias","mayor a 14 dias"
"275",275,5,254,242,12,7,"entre 7 y 14 dias","entre 7 y 14 dias"
"276",276,4,520,79,441,15,"menor a 7 dias","mayor a 14 dias"
"277",277,3,438,252,186,16,"entre 7 y 14 dias","mayor a 14 dias"
"278",278,6,242,203,39,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"279",279,3,416,29,388,10,"menor a 7 dias","mayor a 14 dias"
"280",280,3,393,442,49,16,"mayor a 14 dias","mayor a 14 dias"
"281",281,2,100,202,102,6,"entre 7 y 14 dias","menor a 7 dias"
"282",282,3,431,669,238,1,"mayor a 14 dias","mayor a 14 dias"
"283",283,2,275,886,611,7,"mayor a 14 dias","entre 7 y 14 dias"
"284",284,2,335,219,117,13,"entre 7 y 14 dias","entre 7 y 14 dias"
"285",285,2,219,85,134,12,"menor a 7 dias","entre 7 y 14 dias"
"286",286,3,301,51,250,15,"menor a 7 dias","entre 7 y 14 dias"
"287",287,6,355,42,313,6,"menor a 7 dias","mayor a 14 dias"
"288",288,3,367,610,243,7,"mayor a 14 dias","mayor a 14 dias"
"289",289,3,177,117,60,4,"menor a 7 dias","entre 7 y 14 dias"
"290",290,2,363,185,178,3,"entre 7 y 14 dias","mayor a 14 dias"
"291",291,2,267,72,195,7,"menor a 7 dias","entre 7 y 14 dias"
"292",292,4,198,19,178,16,"menor a 7 dias","entre 7 y 14 dias"
"293",293,2,246,939,693,16,"mayor a 14 dias","entre 7 y 14 dias"
"294",294,3,66,360,295,8,"mayor a 14 dias","menor a 7 dias"
"295",295,3,282,788,505,4,"mayor a 14 dias","entre 7 y 14 dias"
"296",296,1,314,284,30,6,"entre 7 y 14 dias","entre 7 y 14 dias"
"297",297,4,188,987,799,5,"mayor a 14 dias","entre 7 y 14 dias"
"298",298,1,467,5,462,8,"menor a 7 dias","mayor a 14 dias"
"299",299,3,69,172,103,13,"entre 7 y 14 dias","menor a 7 dias"
"300",300,3,121,305,183,7,"entre 7 y 14 dias","menor a 7 dias"
"301",301,5,176,512,336,6,"mayor a 14 dias","entre 7 y 14 dias"
"302",302,1,76,1189,1113,8,"mayor a 14 dias","menor a 7 dias"
"303",303,5,420,99,320,10,"menor a 7 dias","mayor a 14 dias"
"304",304,1,263,28,235,7,"menor a 7 dias","entre 7 y 14 dias"
"305",305,3,245,149,96,2,"menor a 7 dias","entre 7 y 14 dias"
"306",306,1,413,401,12,16,"mayor a 14 dias","mayor a 14 dias"
"307",307,1,303,334,31,11,"entre 7 y 14 dias","entre 7 y 14 dias"
"308",308,1,113,162,50,15,"menor a 7 dias","menor a 7 dias"
"309",309,3,613,209,404,8,"entre 7 y 14 dias","mayor a 14 dias"
"310",310,3,330,60,271,3,"menor a 7 dias","entre 7 y 14 dias"
"311",311,3,456,236,220,4,"entre 7 y 14 dias","mayor a 14 dias"
"312",312,5,218,446,228,16,"mayor a 14 dias","entre 7 y 14 dias"
"313",313,6,417,144,274,5,"menor a 7 dias","mayor a 14 dias"
"314",314,3,149,308,159,5,"entre 7 y 14 dias","menor a 7 dias"
"315",315,5,99,309,211,13,"entre 7 y 14 dias","menor a 7 dias"
"316",316,5,268,154,114,8,"menor a 7 dias","entre 7 y 14 dias"
"317",317,5,246,116,130,4,"menor a 7 dias","entre 7 y 14 dias"
"318",318,6,473,507,34,4,"mayor a 14 dias","mayor a 14 dias"
"319",319,1,280,92,188,16,"menor a 7 dias","entre 7 y 14 dias"
"320",320,1,304,308,3,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"321",321,6,483,448,35,8,"mayor a 14 dias","mayor a 14 dias"
"322",322,3,175,75,100,10,"menor a 7 dias","entre 7 y 14 dias"
"323",323,2,267,45,222,4,"menor a 7 dias","entre 7 y 14 dias"
"324",324,2,356,22,334,6,"menor a 7 dias","mayor a 14 dias"
"325",325,4,129,193,64,1,"entre 7 y 14 dias","menor a 7 dias"
"326",326,3,86,2,84,8,"menor a 7 dias","menor a 7 dias"
"327",327,3,281,104,177,4,"menor a 7 dias","entre 7 y 14 dias"
"328",328,4,161,41,120,9,"menor a 7 dias","menor a 7 dias"
"329",329,2,273,149,124,1,"menor a 7 dias","entre 7 y 14 dias"
"330",330,1,326,1143,817,8,"mayor a 14 dias","entre 7 y 14 dias"
"331",331,2,169,38,132,6,"menor a 7 dias","entre 7 y 14 dias"
"332",332,2,122,41,81,7,"menor a 7 dias","menor a 7 dias"
"333",333,3,68,597,529,6,"mayor a 14 dias","menor a 7 dias"
"334",334,2,268,214,53,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"335",335,2,330,171,159,2,"entre 7 y 14 dias","entre 7 y 14 dias"
"336",336,3,182,260,79,16,"entre 7 y 14 dias","entre 7 y 14 dias"
"337",337,2,176,419,243,4,"mayor a 14 dias","entre 7 y 14 dias"
"338",338,3,542,67,475,11,"menor a 7 dias","mayor a 14 dias"
"339",339,4,872,523,349,10,"mayor a 14 dias","mayor a 14 dias"
"340",340,1,128,353,225,7,"mayor a 14 dias","menor a 7 dias"
"341",341,1,275,562,287,5,"mayor a 14 dias","entre 7 y 14 dias"
"342",342,3,405,274,132,16,"entre 7 y 14 dias","mayor a 14 dias"
"343",343,3,479,257,222,10,"entre 7 y 14 dias","mayor a 14 dias"
"344",344,3,664,9,654,9,"menor a 7 dias","mayor a 14 dias"
"345",345,2,274,603,329,1,"mayor a 14 dias","entre 7 y 14 dias"
"346",346,5,274,724,450,8,"mayor a 14 dias","entre 7 y 14 dias"
"347",347,4,118,162,44,13,"menor a 7 dias","menor a 7 dias"
"348",348,5,503,393,110,5,"mayor a 14 dias","mayor a 14 dias"
"349",349,2,347,7,339,8,"menor a 7 dias","mayor a 14 dias"
"350",350,6,858,73,786,4,"menor a 7 dias","mayor a 14 dias"
"351",351,1,39,150,111,6,"menor a 7 dias","menor a 7 dias"
"352",352,2,279,87,192,4,"menor a 7 dias","entre 7 y 14 dias"
"353",353,3,145,216,70,16,"entre 7 y 14 dias","menor a 7 dias"
"354",354,3,307,878,571,15,"mayor a 14 dias","entre 7 y 14 dias"
"355",355,2,166,637,471,16,"mayor a 14 dias","menor a 7 dias"
"356",356,4,294,203,91,8,"entre 7 y 14 dias","entre 7 y 14 dias"
"357",357,3,319,360,42,16,"mayor a 14 dias","entre 7 y 14 dias"
"358",358,1,299,169,130,16,"entre 7 y 14 dias","entre 7 y 14 dias"
"359",359,3,208,24,184,5,"menor a 7 dias","entre 7 y 14 dias"
"360",360,3,277,41,236,4,"menor a 7 dias","entre 7 y 14 dias"
"361",361,1,232,203,29,7,"entre 7 y 14 dias","entre 7 y 14 dias"
"362",362,5,269,299,30,3,"entre 7 y 14 dias","entre 7 y 14 dias"
"363",363,2,230,372,142,8,"mayor a 14 dias","entre 7 y 14 dias"
"364",364,3,313,115,198,10,"menor a 7 dias","entre 7 y 14 dias"
"365",365,3,159,29,129,16,"menor a 7 dias","menor a 7 dias"
"366",366,2,258,73,185,9,"menor a 7 dias","entre 7 y 14 dias"
"367",367,4,579,306,273,13,"entre 7 y 14 dias","mayor a 14 dias"
