"","idnum","Sitio","Pred","Real","Error","NaveDescarga","RealDisc","PredDisc"
"50",50,2,246,390,144,10,"mayor a 14 dias","entre 7 y 14 dias"
"51",51,5,418,233,185,4,"entre 7 y 14 dias","mayor a 14 dias"
"52",52,6,243,324,80,6,"entre 7 y 14 dias","entre 7 y 14 dias"
"53",53,5,119,328,209,9,"entre 7 y 14 dias","menor a 7 dias"
"54",54,2,128,317,190,4,"entre 7 y 14 dias","menor a 7 dias"
"55",55,2,327,77,251,1,"menor a 7 dias","entre 7 y 14 dias"
"56",56,2,276,424,148,11,"mayor a 14 dias","entre 7 y 14 dias"
"57",57,3,309,198,111,8,"entre 7 y 14 dias","entre 7 y 14 dias"
"58",58,3,342,108,234,7,"menor a 7 dias","mayor a 14 dias"
"59",59,1,321,524,203,1,"mayor a 14 dias","entre 7 y 14 dias"
"60",60,4,140,165,24,10,"menor a 7 dias","menor a 7 dias"
"61",61,6,156,190,34,15,"entre 7 y 14 dias","menor a 7 dias"
"62",62,2,386,1101,715,4,"mayor a 14 dias","mayor a 14 dias"
"63",63,5,268,335,67,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"64",64,1,171,170,2,7,"entre 7 y 14 dias","entre 7 y 14 dias"
"65",65,1,261,289,28,7,"entre 7 y 14 dias","entre 7 y 14 dias"
"66",66,2,741,257,483,15,"entre 7 y 14 dias","mayor a 14 dias"
"67",67,3,62,290,228,6,"entre 7 y 14 dias","menor a 7 dias"
"68",68,2,244,88,155,11,"menor a 7 dias","entre 7 y 14 dias"
"69",69,4,449,62,387,12,"menor a 7 dias","mayor a 14 dias"
"70",70,1,426,85,341,10,"menor a 7 dias","mayor a 14 dias"
"71",71,3,299,138,161,10,"menor a 7 dias","entre 7 y 14 dias"
"72",72,3,251,320,68,7,"entre 7 y 14 dias","entre 7 y 14 dias"
"73",73,2,85,138,53,4,"menor a 7 dias","menor a 7 dias"
"74",74,2,261,60,200,16,"menor a 7 dias","entre 7 y 14 dias"
"75",75,2,151,29,122,16,"menor a 7 dias","menor a 7 dias"
"76",76,4,331,216,115,3,"entre 7 y 14 dias","entre 7 y 14 dias"
"77",77,2,183,963,780,1,"mayor a 14 dias","entre 7 y 14 dias"
"78",78,6,108,162,54,9,"menor a 7 dias","menor a 7 dias"
"79",79,3,290,70,220,6,"menor a 7 dias","entre 7 y 14 dias"
"80",80,1,490,12,479,12,"menor a 7 dias","mayor a 14 dias"
"81",81,2,313,332,19,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"82",82,4,305,244,61,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"83",83,3,134,86,48,7,"menor a 7 dias","menor a 7 dias"
"84",84,1,318,333,15,15,"entre 7 y 14 dias","entre 7 y 14 dias"
"85",85,3,653,26,626,10,"menor a 7 dias","mayor a 14 dias"
"86",86,6,104,45,59,16,"menor a 7 dias","menor a 7 dias"
"87",87,5,179,9,169,10,"menor a 7 dias","entre 7 y 14 dias"
"88",88,3,121,182,61,1,"entre 7 y 14 dias","menor a 7 dias"
"89",89,3,643,10,633,10,"menor a 7 dias","mayor a 14 dias"
"90",90,6,363,52,311,10,"menor a 7 dias","mayor a 14 dias"
"91",91,1,86,349,263,13,"mayor a 14 dias","menor a 7 dias"
"92",92,2,423,330,92,8,"entre 7 y 14 dias","mayor a 14 dias"
"93",93,2,524,263,261,10,"entre 7 y 14 dias","mayor a 14 dias"
"94",94,5,127,42,85,5,"menor a 7 dias","menor a 7 dias"
"95",95,3,311,5,306,10,"menor a 7 dias","entre 7 y 14 dias"
"96",96,1,104,193,89,4,"entre 7 y 14 dias","menor a 7 dias"
"97",97,2,201,311,110,8,"entre 7 y 14 dias","entre 7 y 14 dias"
"98",98,2,168,334,165,13,"entre 7 y 14 dias","entre 7 y 14 dias"
"99",99,4,424,59,365,1,"menor a 7 dias","mayor a 14 dias"
"100",100,5,118,1038,921,1,"mayor a 14 dias","menor a 7 dias"
"101",101,6,357,84,273,10,"menor a 7 dias","mayor a 14 dias"
"102",102,3,125,40,85,16,"menor a 7 dias","menor a 7 dias"
"103",103,1,197,285,87,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"104",104,6,446,214,232,14,"entre 7 y 14 dias","mayor a 14 dias"
"105",105,1,218,290,72,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"106",106,1,323,27,296,4,"menor a 7 dias","entre 7 y 14 dias"
"107",107,2,55,155,100,15,"menor a 7 dias","menor a 7 dias"
"108",108,1,311,60,251,13,"menor a 7 dias","entre 7 y 14 dias"
"109",109,1,436,212,224,10,"entre 7 y 14 dias","mayor a 14 dias"
"110",110,3,230,24,206,16,"menor a 7 dias","entre 7 y 14 dias"
"111",111,3,507,61,445,10,"menor a 7 dias","mayor a 14 dias"
"112",112,4,172,83,89,11,"menor a 7 dias","entre 7 y 14 dias"
"113",113,1,346,330,16,4,"entre 7 y 14 dias","mayor a 14 dias"
"114",114,3,301,199,102,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"115",115,2,382,41,341,4,"menor a 7 dias","mayor a 14 dias"
"116",116,3,269,345,76,16,"mayor a 14 dias","entre 7 y 14 dias"
"117",117,3,254,394,140,8,"mayor a 14 dias","entre 7 y 14 dias"
"118",118,2,50,252,202,13,"entre 7 y 14 dias","menor a 7 dias"
"119",119,3,81,190,110,16,"entre 7 y 14 dias","menor a 7 dias"
"120",120,6,82,105,23,16,"menor a 7 dias","menor a 7 dias"
"121",121,1,144,164,20,8,"menor a 7 dias","menor a 7 dias"
"122",122,1,643,52,592,3,"menor a 7 dias","mayor a 14 dias"
"123",123,4,167,49,118,6,"menor a 7 dias","menor a 7 dias"
"124",124,3,546,115,431,9,"menor a 7 dias","mayor a 14 dias"
"125",125,1,86,399,313,15,"mayor a 14 dias","menor a 7 dias"
"126",126,3,290,119,171,4,"menor a 7 dias","entre 7 y 14 dias"
"127",127,1,134,331,197,13,"entre 7 y 14 dias","menor a 7 dias"
"128",128,4,424,454,30,8,"mayor a 14 dias","mayor a 14 dias"
"129",129,3,92,25,67,6,"menor a 7 dias","menor a 7 dias"
"130",130,2,223,187,36,8,"entre 7 y 14 dias","entre 7 y 14 dias"
"131",131,1,278,98,180,10,"menor a 7 dias","entre 7 y 14 dias"
"132",132,5,105,101,4,6,"menor a 7 dias","menor a 7 dias"
"133",133,3,160,1,159,4,"menor a 7 dias","menor a 7 dias"
"134",134,3,59,9,50,4,"menor a 7 dias","menor a 7 dias"
"135",135,1,211,856,645,9,"mayor a 14 dias","entre 7 y 14 dias"
"136",136,6,249,8,241,16,"menor a 7 dias","entre 7 y 14 dias"
"137",137,3,134,8,125,7,"menor a 7 dias","menor a 7 dias"
"138",138,3,748,348,400,8,"mayor a 14 dias","mayor a 14 dias"
"139",139,1,369,131,238,16,"menor a 7 dias","mayor a 14 dias"
"140",140,3,659,26,633,7,"menor a 7 dias","mayor a 14 dias"
"141",141,2,375,342,34,8,"mayor a 14 dias","mayor a 14 dias"
"142",142,5,91,199,108,6,"entre 7 y 14 dias","menor a 7 dias"
"143",143,3,214,632,419,8,"mayor a 14 dias","entre 7 y 14 dias"
"144",144,1,268,340,72,3,"mayor a 14 dias","entre 7 y 14 dias"
"145",145,2,260,421,161,3,"mayor a 14 dias","entre 7 y 14 dias"
"146",146,4,149,351,201,16,"mayor a 14 dias","menor a 7 dias"
"147",147,4,641,68,573,13,"menor a 7 dias","mayor a 14 dias"
"148",148,1,389,486,97,16,"mayor a 14 dias","mayor a 14 dias"
"149",149,2,530,199,331,7,"entre 7 y 14 dias","mayor a 14 dias"
"150",150,4,405,782,377,1,"mayor a 14 dias","mayor a 14 dias"
"151",151,3,547,177,370,16,"entre 7 y 14 dias","mayor a 14 dias"
"152",152,1,268,150,118,7,"menor a 7 dias","entre 7 y 14 dias"
"153",153,1,543,33,510,16,"menor a 7 dias","mayor a 14 dias"
"154",154,6,376,530,154,11,"mayor a 14 dias","mayor a 14 dias"
"155",155,1,46,128,82,15,"menor a 7 dias","menor a 7 dias"
"156",156,2,174,491,317,16,"mayor a 14 dias","entre 7 y 14 dias"
"157",157,6,103,368,265,15,"mayor a 14 dias","menor a 7 dias"
"158",158,6,461,41,420,7,"menor a 7 dias","mayor a 14 dias"
"159",159,3,189,170,20,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"160",160,1,178,132,47,4,"menor a 7 dias","entre 7 y 14 dias"
"161",161,3,567,419,148,14,"mayor a 14 dias","mayor a 14 dias"
"162",162,1,416,294,122,10,"entre 7 y 14 dias","mayor a 14 dias"
"163",163,1,428,718,290,12,"mayor a 14 dias","mayor a 14 dias"
"164",164,2,191,252,60,8,"entre 7 y 14 dias","entre 7 y 14 dias"
"165",165,6,77,8,69,16,"menor a 7 dias","menor a 7 dias"
"166",166,3,384,367,16,7,"mayor a 14 dias","mayor a 14 dias"
"167",167,2,81,167,87,16,"menor a 7 dias","menor a 7 dias"
"168",168,3,475,639,164,6,"mayor a 14 dias","mayor a 14 dias"
"169",169,2,69,281,212,1,"entre 7 y 14 dias","menor a 7 dias"
"170",170,3,644,166,479,8,"menor a 7 dias","mayor a 14 dias"
"171",171,1,112,120,8,4,"menor a 7 dias","menor a 7 dias"
"172",172,2,380,111,268,4,"menor a 7 dias","mayor a 14 dias"
"173",173,4,85,23,62,5,"menor a 7 dias","menor a 7 dias"
"174",174,3,521,159,363,16,"menor a 7 dias","mayor a 14 dias"
"175",175,3,156,327,170,7,"entre 7 y 14 dias","menor a 7 dias"
"176",176,2,265,167,98,13,"menor a 7 dias","entre 7 y 14 dias"
"177",177,1,49,175,126,10,"entre 7 y 14 dias","menor a 7 dias"
"178",178,2,146,416,271,10,"mayor a 14 dias","menor a 7 dias"
"179",179,2,157,155,2,8,"menor a 7 dias","menor a 7 dias"
"180",180,3,222,104,118,10,"menor a 7 dias","entre 7 y 14 dias"
"181",181,6,161,1132,971,13,"mayor a 14 dias","menor a 7 dias"
"182",182,4,391,493,103,7,"mayor a 14 dias","mayor a 14 dias"
"183",183,2,114,725,611,15,"mayor a 14 dias","menor a 7 dias"
"184",184,3,220,238,18,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"185",185,3,357,92,265,7,"menor a 7 dias","mayor a 14 dias"
"186",186,1,276,251,24,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"187",187,4,152,97,56,6,"menor a 7 dias","menor a 7 dias"
"188",188,1,206,123,82,8,"menor a 7 dias","entre 7 y 14 dias"
"189",189,4,814,236,578,7,"entre 7 y 14 dias","mayor a 14 dias"
"190",190,5,134,405,270,4,"mayor a 14 dias","menor a 7 dias"
"191",191,3,559,898,339,15,"mayor a 14 dias","mayor a 14 dias"
"192",192,1,100,177,77,8,"entre 7 y 14 dias","menor a 7 dias"
"193",193,1,299,52,247,4,"menor a 7 dias","entre 7 y 14 dias"
"194",194,2,638,69,568,8,"menor a 7 dias","mayor a 14 dias"
"195",195,5,263,238,25,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"196",196,3,239,239,0,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"197",197,4,239,736,497,16,"mayor a 14 dias","entre 7 y 14 dias"
"198",198,2,164,331,167,8,"entre 7 y 14 dias","menor a 7 dias"
"199",199,5,194,64,129,8,"menor a 7 dias","entre 7 y 14 dias"
"200",200,3,382,58,325,14,"menor a 7 dias","mayor a 14 dias"
"201",201,5,294,169,125,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"202",202,6,261,1015,754,8,"mayor a 14 dias","entre 7 y 14 dias"
"203",203,3,138,78,60,10,"menor a 7 dias","menor a 7 dias"
"204",204,2,98,246,148,11,"entre 7 y 14 dias","menor a 7 dias"
"205",205,5,243,142,100,10,"menor a 7 dias","entre 7 y 14 dias"
"206",206,4,322,341,19,7,"mayor a 14 dias","entre 7 y 14 dias"
"207",207,1,528,817,289,11,"mayor a 14 dias","mayor a 14 dias"
"208",208,3,310,235,74,9,"entre 7 y 14 dias","entre 7 y 14 dias"
"209",209,2,736,113,623,2,"menor a 7 dias","mayor a 14 dias"
"210",210,5,773,130,643,16,"menor a 7 dias","mayor a 14 dias"
"211",211,2,482,44,439,9,"menor a 7 dias","mayor a 14 dias"
"212",212,2,208,165,43,2,"menor a 7 dias","entre 7 y 14 dias"
"213",213,1,220,268,48,3,"entre 7 y 14 dias","entre 7 y 14 dias"
"214",214,4,88,209,121,7,"entre 7 y 14 dias","menor a 7 dias"
"215",215,2,387,628,242,4,"mayor a 14 dias","mayor a 14 dias"
"216",216,1,460,403,57,8,"mayor a 14 dias","mayor a 14 dias"
"217",217,4,70,43,27,16,"menor a 7 dias","menor a 7 dias"
"218",218,3,136,8,128,16,"menor a 7 dias","menor a 7 dias"
"219",219,3,246,190,56,8,"entre 7 y 14 dias","entre 7 y 14 dias"
"220",220,4,196,42,155,8,"menor a 7 dias","entre 7 y 14 dias"
"221",221,2,215,351,136,6,"mayor a 14 dias","entre 7 y 14 dias"
"222",222,6,904,140,764,11,"menor a 7 dias","mayor a 14 dias"
"223",223,3,394,72,322,6,"menor a 7 dias","mayor a 14 dias"
"224",224,1,58,84,26,4,"menor a 7 dias","menor a 7 dias"
"225",225,2,95,104,9,6,"menor a 7 dias","menor a 7 dias"
"226",226,2,126,331,204,2,"entre 7 y 14 dias","menor a 7 dias"
"227",227,2,170,107,63,4,"menor a 7 dias","entre 7 y 14 dias"
"228",228,4,375,175,200,7,"entre 7 y 14 dias","mayor a 14 dias"
"229",229,1,561,623,61,4,"mayor a 14 dias","mayor a 14 dias"
"230",230,3,187,98,88,7,"menor a 7 dias","entre 7 y 14 dias"
"231",231,3,360,236,124,4,"entre 7 y 14 dias","mayor a 14 dias"
"232",232,1,256,132,124,8,"menor a 7 dias","entre 7 y 14 dias"
"233",233,3,143,3,139,4,"menor a 7 dias","menor a 7 dias"
"234",234,3,115,291,177,4,"entre 7 y 14 dias","menor a 7 dias"
"235",235,6,173,13,159,3,"menor a 7 dias","entre 7 y 14 dias"
"236",236,1,126,151,25,6,"menor a 7 dias","menor a 7 dias"
"237",237,2,67,169,103,8,"entre 7 y 14 dias","menor a 7 dias"
"238",238,4,268,296,28,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"239",239,2,143,662,519,4,"mayor a 14 dias","menor a 7 dias"
"240",240,2,771,12,759,5,"menor a 7 dias","mayor a 14 dias"
"241",241,5,176,457,281,9,"mayor a 14 dias","entre 7 y 14 dias"
"242",242,3,73,108,35,16,"menor a 7 dias","menor a 7 dias"
"243",243,3,289,104,185,10,"menor a 7 dias","entre 7 y 14 dias"
"244",244,2,141,73,68,8,"menor a 7 dias","menor a 7 dias"
"245",245,1,270,221,49,6,"entre 7 y 14 dias","entre 7 y 14 dias"
"246",246,1,353,37,316,10,"menor a 7 dias","mayor a 14 dias"
"247",247,2,383,181,202,9,"entre 7 y 14 dias","mayor a 14 dias"
"248",248,3,250,224,26,1,"entre 7 y 14 dias","entre 7 y 14 dias"
"249",249,3,147,277,131,10,"entre 7 y 14 dias","menor a 7 dias"
"250",250,2,178,224,46,16,"entre 7 y 14 dias","entre 7 y 14 dias"
"251",251,1,126,301,175,13,"entre 7 y 14 dias","menor a 7 dias"
"252",252,3,52,60,8,5,"menor a 7 dias","menor a 7 dias"
"253",253,1,120,181,60,5,"entre 7 y 14 dias","menor a 7 dias"
"254",254,4,133,122,11,4,"menor a 7 dias","menor a 7 dias"
"255",255,6,131,31,100,10,"menor a 7 dias","menor a 7 dias"
"256",256,6,323,232,92,16,"entre 7 y 14 dias","entre 7 y 14 dias"
"257",257,1,174,120,53,16,"menor a 7 dias","entre 7 y 14 dias"
"258",258,2,145,492,346,10,"mayor a 14 dias","menor a 7 dias"
"259",259,3,390,349,41,4,"mayor a 14 dias","mayor a 14 dias"
"260",260,3,393,79,314,14,"menor a 7 dias","mayor a 14 dias"
"261",261,3,343,515,172,6,"mayor a 14 dias","mayor a 14 dias"
"262",262,2,176,140,36,15,"menor a 7 dias","entre 7 y 14 dias"
"263",263,2,426,89,337,6,"menor a 7 dias","mayor a 14 dias"
"264",264,4,768,1020,252,4,"mayor a 14 dias","mayor a 14 dias"
"265",265,2,358,740,382,4,"mayor a 14 dias","mayor a 14 dias"
"266",266,4,443,213,230,4,"entre 7 y 14 dias","mayor a 14 dias"
"267",267,3,123,717,593,2,"mayor a 14 dias","menor a 7 dias"
"268",268,2,222,1216,993,4,"mayor a 14 dias","entre 7 y 14 dias"
"269",269,6,825,540,284,10,"mayor a 14 dias","mayor a 14 dias"
"270",270,3,116,262,147,10,"entre 7 y 14 dias","menor a 7 dias"
"271",271,2,513,292,221,7,"entre 7 y 14 dias","mayor a 14 dias"
"272",272,3,240,19,222,7,"menor a 7 dias","entre 7 y 14 dias"
"273",273,1,143,37,106,6,"menor a 7 dias","menor a 7 dias"
"274",274,1,587,8,579,15,"menor a 7 dias","mayor a 14 dias"
"275",275,3,101,2,99,10,"menor a 7 dias","menor a 7 dias"
"276",276,4,502,496,6,10,"mayor a 14 dias","mayor a 14 dias"
"277",277,3,535,163,372,16,"menor a 7 dias","mayor a 14 dias"
"278",278,1,262,168,94,7,"entre 7 y 14 dias","entre 7 y 14 dias"
"279",279,1,93,64,29,1,"menor a 7 dias","menor a 7 dias"
"280",280,1,1146,929,218,14,"mayor a 14 dias","mayor a 14 dias"
"281",281,3,409,1371,962,3,"mayor a 14 dias","mayor a 14 dias"
"282",282,3,129,697,568,4,"mayor a 14 dias","menor a 7 dias"
"283",283,4,173,378,205,6,"mayor a 14 dias","entre 7 y 14 dias"
"284",284,6,342,67,274,10,"menor a 7 dias","mayor a 14 dias"
"285",285,2,112,134,22,8,"menor a 7 dias","menor a 7 dias"
"286",286,4,99,600,501,16,"mayor a 14 dias","menor a 7 dias"
"287",287,2,185,39,147,15,"menor a 7 dias","entre 7 y 14 dias"
"288",288,2,416,551,135,16,"mayor a 14 dias","mayor a 14 dias"
"289",289,1,180,101,78,14,"menor a 7 dias","entre 7 y 14 dias"
"290",290,5,216,157,58,10,"menor a 7 dias","entre 7 y 14 dias"
"291",291,2,285,216,69,9,"entre 7 y 14 dias","entre 7 y 14 dias"
"292",292,1,380,253,127,16,"entre 7 y 14 dias","mayor a 14 dias"
"293",293,4,281,64,216,5,"menor a 7 dias","entre 7 y 14 dias"
"294",294,3,489,954,464,8,"mayor a 14 dias","mayor a 14 dias"
"295",295,2,518,144,373,5,"menor a 7 dias","mayor a 14 dias"
"296",296,2,128,139,11,2,"menor a 7 dias","menor a 7 dias"
"297",297,2,308,84,224,4,"menor a 7 dias","entre 7 y 14 dias"
"298",298,2,66,338,272,4,"mayor a 14 dias","menor a 7 dias"
"299",299,3,167,4,163,1,"menor a 7 dias","menor a 7 dias"
"300",300,2,87,103,16,4,"menor a 7 dias","menor a 7 dias"
"301",301,4,476,572,96,9,"mayor a 14 dias","mayor a 14 dias"
"302",302,1,107,53,53,6,"menor a 7 dias","menor a 7 dias"
"303",303,2,590,131,459,8,"menor a 7 dias","mayor a 14 dias"
"304",304,2,569,39,530,7,"menor a 7 dias","mayor a 14 dias"
"305",305,1,306,388,81,8,"mayor a 14 dias","entre 7 y 14 dias"
"306",306,1,159,8,151,4,"menor a 7 dias","menor a 7 dias"
"307",307,1,261,1527,1266,15,"mayor a 14 dias","entre 7 y 14 dias"
"308",308,2,315,217,98,9,"entre 7 y 14 dias","entre 7 y 14 dias"
"309",309,3,330,353,23,7,"mayor a 14 dias","entre 7 y 14 dias"
"310",310,5,197,8,189,7,"menor a 7 dias","entre 7 y 14 dias"
"311",311,2,249,97,152,1,"menor a 7 dias","entre 7 y 14 dias"
"312",312,2,337,99,238,8,"menor a 7 dias","mayor a 14 dias"
"313",313,2,266,367,101,10,"mayor a 14 dias","entre 7 y 14 dias"
"314",314,5,199,318,119,6,"entre 7 y 14 dias","entre 7 y 14 dias"
"315",315,2,577,237,340,5,"entre 7 y 14 dias","mayor a 14 dias"
"316",316,1,139,152,13,9,"menor a 7 dias","menor a 7 dias"
"317",317,1,371,49,322,6,"menor a 7 dias","mayor a 14 dias"
"318",318,4,360,186,174,10,"entre 7 y 14 dias","mayor a 14 dias"
"319",319,2,55,193,138,10,"entre 7 y 14 dias","menor a 7 dias"
"320",320,6,357,199,159,4,"entre 7 y 14 dias","mayor a 14 dias"
"321",321,6,243,422,180,6,"mayor a 14 dias","entre 7 y 14 dias"
"322",322,4,410,247,162,16,"entre 7 y 14 dias","mayor a 14 dias"
"323",323,6,147,14,133,4,"menor a 7 dias","menor a 7 dias"
"324",324,2,161,37,124,10,"menor a 7 dias","menor a 7 dias"
"325",325,4,264,29,234,4,"menor a 7 dias","entre 7 y 14 dias"
"326",326,4,57,115,58,16,"menor a 7 dias","menor a 7 dias"
"327",327,5,153,183,30,8,"entre 7 y 14 dias","menor a 7 dias"
"328",328,4,274,405,130,4,"mayor a 14 dias","entre 7 y 14 dias"
"329",329,4,125,69,56,4,"menor a 7 dias","menor a 7 dias"
"330",330,2,165,50,115,16,"menor a 7 dias","menor a 7 dias"
"331",331,4,327,128,199,4,"menor a 7 dias","entre 7 y 14 dias"
"332",332,3,711,522,189,16,"mayor a 14 dias","mayor a 14 dias"
"333",333,1,82,65,17,4,"menor a 7 dias","menor a 7 dias"
"334",334,3,283,215,68,6,"entre 7 y 14 dias","entre 7 y 14 dias"
"335",335,2,138,397,259,9,"mayor a 14 dias","menor a 7 dias"
"336",336,4,278,345,67,10,"mayor a 14 dias","entre 7 y 14 dias"
"337",337,3,370,267,103,16,"entre 7 y 14 dias","mayor a 14 dias"
"338",338,5,166,25,141,12,"menor a 7 dias","menor a 7 dias"
"339",339,3,430,86,345,9,"menor a 7 dias","mayor a 14 dias"
"340",340,2,484,141,342,15,"menor a 7 dias","mayor a 14 dias"
"341",341,4,347,841,494,16,"mayor a 14 dias","mayor a 14 dias"
"342",342,6,111,394,283,10,"mayor a 14 dias","menor a 7 dias"
"343",343,2,153,574,421,6,"mayor a 14 dias","menor a 7 dias"
"344",344,6,666,93,572,16,"menor a 7 dias","mayor a 14 dias"
"345",345,6,138,70,68,8,"menor a 7 dias","menor a 7 dias"
"346",346,4,172,131,41,6,"menor a 7 dias","entre 7 y 14 dias"
"347",347,2,450,7,444,7,"menor a 7 dias","mayor a 14 dias"
"348",348,3,764,734,30,11,"mayor a 14 dias","mayor a 14 dias"
"349",349,5,161,93,68,10,"menor a 7 dias","menor a 7 dias"
"350",350,2,169,702,533,11,"mayor a 14 dias","entre 7 y 14 dias"
"351",351,6,154,238,84,16,"entre 7 y 14 dias","menor a 7 dias"
"352",352,1,216,67,149,4,"menor a 7 dias","entre 7 y 14 dias"
"353",353,4,562,126,436,10,"menor a 7 dias","mayor a 14 dias"
"354",354,6,281,51,230,4,"menor a 7 dias","entre 7 y 14 dias"
"355",355,6,73,248,175,12,"entre 7 y 14 dias","menor a 7 dias"
"356",356,1,123,125,2,7,"menor a 7 dias","menor a 7 dias"
"357",357,5,303,161,142,8,"menor a 7 dias","entre 7 y 14 dias"
"358",358,3,51,306,255,4,"entre 7 y 14 dias","menor a 7 dias"
"359",359,3,295,161,134,4,"menor a 7 dias","entre 7 y 14 dias"
"360",360,4,256,7,249,8,"menor a 7 dias","entre 7 y 14 dias"
"361",361,5,137,1553,1416,7,"mayor a 14 dias","menor a 7 dias"
"362",362,2,324,318,6,16,"entre 7 y 14 dias","entre 7 y 14 dias"
"363",363,5,96,190,94,1,"entre 7 y 14 dias","menor a 7 dias"
"364",364,1,248,84,164,16,"menor a 7 dias","entre 7 y 14 dias"
"365",365,1,252,245,7,5,"entre 7 y 14 dias","entre 7 y 14 dias"
"366",366,3,466,167,299,5,"menor a 7 dias","mayor a 14 dias"
"367",367,2,39,227,188,13,"entre 7 y 14 dias","menor a 7 dias"
"368",368,2,412,70,342,4,"menor a 7 dias","mayor a 14 dias"
"369",369,4,266,120,147,9,"menor a 7 dias","entre 7 y 14 dias"
"370",370,6,201,122,78,9,"menor a 7 dias","entre 7 y 14 dias"
