"","idnum","Sitio","Pred","Real","Error","NaveDescarga","RealDisc","PredDisc"
"52",52,4,175,48,127,10,"menor a 7 dias","entre 7 y 14 dias"
"53",53,1,91,1112,1021,1,"mayor a 14 dias","menor a 7 dias"
"54",54,2,296,111,185,7,"menor a 7 dias","entre 7 y 14 dias"
"55",55,6,145,337,192,15,"mayor a 14 dias","menor a 7 dias"
"56",56,1,430,285,145,16,"entre 7 y 14 dias","mayor a 14 dias"
"57",57,4,324,373,49,8,"mayor a 14 dias","entre 7 y 14 dias"
"58",58,3,435,25,409,6,"menor a 7 dias","mayor a 14 dias"
"59",59,2,355,110,245,6,"menor a 7 dias","mayor a 14 dias"
"60",60,2,349,83,265,11,"menor a 7 dias","mayor a 14 dias"
"61",61,1,670,459,211,5,"mayor a 14 dias","mayor a 14 dias"
"62",62,6,132,174,42,4,"entre 7 y 14 dias","menor a 7 dias"
"63",63,2,375,128,247,16,"menor a 7 dias","mayor a 14 dias"
"64",64,5,199,351,152,10,"mayor a 14 dias","entre 7 y 14 dias"
"65",65,4,270,235,34,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"66",66,5,145,777,632,16,"mayor a 14 dias","menor a 7 dias"
"67",67,6,374,80,294,8,"menor a 7 dias","mayor a 14 dias"
"68",68,2,158,70,88,11,"menor a 7 dias","menor a 7 dias"
"69",69,1,271,409,138,1,"mayor a 14 dias","entre 7 y 14 dias"
"70",70,1,236,210,26,14,"entre 7 y 14 dias","entre 7 y 14 dias"
"71",71,4,270,14,256,10,"menor a 7 dias","entre 7 y 14 dias"
"72",72,4,292,233,59,13,"entre 7 y 14 dias","entre 7 y 14 dias"
"73",73,3,123,23,100,11,"menor a 7 dias","menor a 7 dias"
"74",74,4,207,346,139,10,"mayor a 14 dias","entre 7 y 14 dias"
"75",75,1,164,157,8,10,"menor a 7 dias","menor a 7 dias"
"76",76,2,265,920,655,10,"mayor a 14 dias","entre 7 y 14 dias"
"77",77,3,643,123,520,4,"menor a 7 dias","mayor a 14 dias"
"78",78,6,94,320,226,9,"entre 7 y 14 dias","menor a 7 dias"
"79",79,1,352,105,247,6,"menor a 7 dias","mayor a 14 dias"
"80",80,6,237,287,50,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"81",81,3,247,0,247,8,"menor a 7 dias","entre 7 y 14 dias"
"82",82,3,69,1431,1362,16,"mayor a 14 dias","menor a 7 dias"
"83",83,1,533,459,74,7,"mayor a 14 dias","mayor a 14 dias"
"84",84,4,273,240,34,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"85",85,3,272,896,623,11,"mayor a 14 dias","entre 7 y 14 dias"
"86",86,5,330,134,196,7,"menor a 7 dias","entre 7 y 14 dias"
"87",87,2,480,372,109,5,"mayor a 14 dias","mayor a 14 dias"
"88",88,4,176,146,30,4,"menor a 7 dias","entre 7 y 14 dias"
"89",89,1,108,71,37,9,"menor a 7 dias","menor a 7 dias"
"90",90,2,295,394,100,15,"mayor a 14 dias","entre 7 y 14 dias"
"91",91,2,242,72,170,2,"menor a 7 dias","entre 7 y 14 dias"
"92",92,6,304,560,257,16,"mayor a 14 dias","entre 7 y 14 dias"
"93",93,6,403,561,158,10,"mayor a 14 dias","mayor a 14 dias"
"94",94,4,378,180,199,6,"entre 7 y 14 dias","mayor a 14 dias"
"95",95,6,210,75,134,12,"menor a 7 dias","entre 7 y 14 dias"
"96",96,2,198,65,133,4,"menor a 7 dias","entre 7 y 14 dias"
"97",97,2,104,141,37,16,"menor a 7 dias","menor a 7 dias"
"98",98,1,268,558,290,4,"mayor a 14 dias","entre 7 y 14 dias"
"99",99,1,440,610,170,8,"mayor a 14 dias","mayor a 14 dias"
"100",100,3,641,36,606,16,"menor a 7 dias","mayor a 14 dias"
"101",101,3,172,467,294,14,"mayor a 14 dias","entre 7 y 14 dias"
"102",102,4,766,55,711,15,"menor a 7 dias","mayor a 14 dias"
"103",103,4,324,556,232,4,"mayor a 14 dias","entre 7 y 14 dias"
"104",104,3,282,277,4,5,"entre 7 y 14 dias","entre 7 y 14 dias"
"105",105,1,679,429,250,3,"mayor a 14 dias","mayor a 14 dias"
"106",106,3,203,353,150,6,"mayor a 14 dias","entre 7 y 14 dias"
"107",107,3,171,7,164,4,"menor a 7 dias","entre 7 y 14 dias"
"108",108,2,153,224,71,6,"entre 7 y 14 dias","menor a 7 dias"
"109",109,2,287,498,211,10,"mayor a 14 dias","entre 7 y 14 dias"
"110",110,4,248,776,528,5,"mayor a 14 dias","entre 7 y 14 dias"
"111",111,1,439,10,429,10,"menor a 7 dias","mayor a 14 dias"
"112",112,2,226,51,175,8,"menor a 7 dias","entre 7 y 14 dias"
"113",113,5,382,80,303,4,"menor a 7 dias","mayor a 14 dias"
"114",114,2,256,118,138,13,"menor a 7 dias","entre 7 y 14 dias"
"115",115,1,286,55,231,15,"menor a 7 dias","entre 7 y 14 dias"
"116",116,1,277,95,181,9,"menor a 7 dias","entre 7 y 14 dias"
"117",117,2,485,272,213,16,"entre 7 y 14 dias","mayor a 14 dias"
"118",118,1,221,816,595,10,"mayor a 14 dias","entre 7 y 14 dias"
"119",119,3,467,755,288,9,"mayor a 14 dias","mayor a 14 dias"
"120",120,5,170,626,456,7,"mayor a 14 dias","entre 7 y 14 dias"
"121",121,6,442,198,245,8,"entre 7 y 14 dias","mayor a 14 dias"
"122",122,1,250,359,109,16,"mayor a 14 dias","entre 7 y 14 dias"
"123",123,2,196,29,166,7,"menor a 7 dias","entre 7 y 14 dias"
"124",124,1,647,1144,497,4,"mayor a 14 dias","mayor a 14 dias"
"125",125,4,107,566,458,3,"mayor a 14 dias","menor a 7 dias"
"126",126,1,213,205,8,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"127",127,1,172,49,123,13,"menor a 7 dias","entre 7 y 14 dias"
"128",128,3,178,277,98,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"129",129,1,104,52,52,16,"menor a 7 dias","menor a 7 dias"
"130",130,1,303,25,278,14,"menor a 7 dias","entre 7 y 14 dias"
"131",131,4,261,113,148,4,"menor a 7 dias","entre 7 y 14 dias"
"132",132,3,355,199,157,3,"entre 7 y 14 dias","mayor a 14 dias"
"133",133,2,331,27,304,6,"menor a 7 dias","entre 7 y 14 dias"
"134",134,3,211,163,48,12,"menor a 7 dias","entre 7 y 14 dias"
"135",135,5,211,543,333,5,"mayor a 14 dias","entre 7 y 14 dias"
"136",136,2,258,361,103,5,"mayor a 14 dias","entre 7 y 14 dias"
"137",137,4,260,194,66,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"138",138,3,90,648,558,5,"mayor a 14 dias","menor a 7 dias"
"139",139,6,412,366,46,4,"mayor a 14 dias","mayor a 14 dias"
"140",140,1,203,236,33,11,"entre 7 y 14 dias","entre 7 y 14 dias"
"141",141,6,307,302,5,15,"entre 7 y 14 dias","entre 7 y 14 dias"
"142",142,5,283,37,246,1,"menor a 7 dias","entre 7 y 14 dias"
"143",143,3,483,73,410,4,"menor a 7 dias","mayor a 14 dias"
"144",144,4,409,26,383,8,"menor a 7 dias","mayor a 14 dias"
"145",145,2,149,664,515,6,"mayor a 14 dias","menor a 7 dias"
"146",146,6,745,72,673,4,"menor a 7 dias","mayor a 14 dias"
"147",147,1,233,149,84,16,"menor a 7 dias","entre 7 y 14 dias"
"148",148,1,91,92,1,11,"menor a 7 dias","menor a 7 dias"
"149",149,5,399,16,383,7,"menor a 7 dias","mayor a 14 dias"
"150",150,1,190,231,41,2,"entre 7 y 14 dias","entre 7 y 14 dias"
"151",151,1,227,98,129,16,"menor a 7 dias","entre 7 y 14 dias"
"152",152,2,347,1,346,5,"menor a 7 dias","mayor a 14 dias"
"153",153,3,124,411,287,15,"mayor a 14 dias","menor a 7 dias"
"154",154,3,659,404,255,10,"mayor a 14 dias","mayor a 14 dias"
"155",155,6,235,164,72,6,"menor a 7 dias","entre 7 y 14 dias"
"156",156,1,117,293,176,9,"entre 7 y 14 dias","menor a 7 dias"
"157",157,2,290,330,40,7,"entre 7 y 14 dias","entre 7 y 14 dias"
"158",158,2,259,82,176,4,"menor a 7 dias","entre 7 y 14 dias"
"159",159,2,275,51,224,7,"menor a 7 dias","entre 7 y 14 dias"
"160",160,6,321,509,188,6,"mayor a 14 dias","entre 7 y 14 dias"
"161",161,4,63,3,60,16,"menor a 7 dias","menor a 7 dias"
"162",162,2,174,4,170,16,"menor a 7 dias","entre 7 y 14 dias"
"163",163,2,283,124,158,16,"menor a 7 dias","entre 7 y 14 dias"
"164",164,3,484,88,396,8,"menor a 7 dias","mayor a 14 dias"
"165",165,2,167,345,178,4,"mayor a 14 dias","menor a 7 dias"
"166",166,2,168,941,773,4,"mayor a 14 dias","entre 7 y 14 dias"
"167",167,5,219,26,194,11,"menor a 7 dias","entre 7 y 14 dias"
"168",168,3,374,593,219,16,"mayor a 14 dias","mayor a 14 dias"
"169",169,1,229,391,163,16,"mayor a 14 dias","entre 7 y 14 dias"
"170",170,3,33,134,101,8,"menor a 7 dias","menor a 7 dias"
"171",171,2,150,857,707,7,"mayor a 14 dias","menor a 7 dias"
"172",172,6,519,9,510,4,"menor a 7 dias","mayor a 14 dias"
"173",173,2,309,180,129,11,"entre 7 y 14 dias","entre 7 y 14 dias"
"174",174,6,177,311,134,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"175",175,4,220,658,439,13,"mayor a 14 dias","entre 7 y 14 dias"
"176",176,6,593,288,305,16,"entre 7 y 14 dias","mayor a 14 dias"
"177",177,4,161,37,124,10,"menor a 7 dias","menor a 7 dias"
"178",178,5,189,80,109,10,"menor a 7 dias","entre 7 y 14 dias"
"179",179,3,305,37,268,16,"menor a 7 dias","entre 7 y 14 dias"
"180",180,3,226,106,120,15,"menor a 7 dias","entre 7 y 14 dias"
"181",181,4,56,366,310,6,"mayor a 14 dias","menor a 7 dias"
"182",182,2,366,155,210,10,"menor a 7 dias","mayor a 14 dias"
"183",183,4,96,396,300,10,"mayor a 14 dias","menor a 7 dias"
"184",184,5,179,190,11,16,"entre 7 y 14 dias","entre 7 y 14 dias"
"185",185,6,221,424,203,6,"mayor a 14 dias","entre 7 y 14 dias"
"186",186,3,301,168,133,15,"entre 7 y 14 dias","entre 7 y 14 dias"
"187",187,3,351,132,219,16,"menor a 7 dias","mayor a 14 dias"
"188",188,1,323,23,300,8,"menor a 7 dias","entre 7 y 14 dias"
"189",189,3,523,399,124,11,"mayor a 14 dias","mayor a 14 dias"
"190",190,2,160,533,373,7,"mayor a 14 dias","menor a 7 dias"
"191",191,5,422,272,150,10,"entre 7 y 14 dias","mayor a 14 dias"
"192",192,1,428,449,21,5,"mayor a 14 dias","mayor a 14 dias"
"193",193,5,431,78,354,16,"menor a 7 dias","mayor a 14 dias"
"194",194,3,520,308,213,10,"entre 7 y 14 dias","mayor a 14 dias"
"195",195,2,589,27,562,16,"menor a 7 dias","mayor a 14 dias"
"196",196,2,365,805,440,7,"mayor a 14 dias","mayor a 14 dias"
"197",197,2,130,267,137,15,"entre 7 y 14 dias","menor a 7 dias"
"198",198,4,476,247,229,3,"entre 7 y 14 dias","mayor a 14 dias"
"199",199,1,369,34,336,4,"menor a 7 dias","mayor a 14 dias"
"200",200,6,283,204,80,8,"entre 7 y 14 dias","entre 7 y 14 dias"
"201",201,1,142,91,50,7,"menor a 7 dias","menor a 7 dias"
"202",202,4,148,356,208,9,"mayor a 14 dias","menor a 7 dias"
"203",203,4,565,105,460,6,"menor a 7 dias","mayor a 14 dias"
"204",204,1,227,86,141,16,"menor a 7 dias","entre 7 y 14 dias"
"205",205,6,512,109,403,5,"menor a 7 dias","mayor a 14 dias"
"206",206,3,87,971,884,8,"mayor a 14 dias","menor a 7 dias"
"207",207,2,252,45,208,10,"menor a 7 dias","entre 7 y 14 dias"
"208",208,5,257,254,3,8,"entre 7 y 14 dias","entre 7 y 14 dias"
"209",209,2,150,58,92,16,"menor a 7 dias","menor a 7 dias"
"210",210,3,514,1237,723,5,"mayor a 14 dias","mayor a 14 dias"
"211",211,3,176,247,71,6,"entre 7 y 14 dias","entre 7 y 14 dias"
"212",212,1,351,13,338,15,"menor a 7 dias","mayor a 14 dias"
"213",213,5,115,58,56,16,"menor a 7 dias","menor a 7 dias"
"214",214,4,716,291,425,8,"entre 7 y 14 dias","mayor a 14 dias"
"215",215,5,101,189,88,16,"entre 7 y 14 dias","menor a 7 dias"
"216",216,1,154,283,129,6,"entre 7 y 14 dias","menor a 7 dias"
"217",217,5,248,104,145,6,"menor a 7 dias","entre 7 y 14 dias"
"218",218,1,385,167,218,7,"menor a 7 dias","mayor a 14 dias"
"219",219,1,527,176,352,10,"entre 7 y 14 dias","mayor a 14 dias"
"220",220,6,253,271,18,5,"entre 7 y 14 dias","entre 7 y 14 dias"
"221",221,2,257,846,589,4,"mayor a 14 dias","entre 7 y 14 dias"
"222",222,1,147,474,326,4,"mayor a 14 dias","menor a 7 dias"
"223",223,3,697,609,88,4,"mayor a 14 dias","mayor a 14 dias"
"224",224,2,497,605,108,10,"mayor a 14 dias","mayor a 14 dias"
"225",225,3,408,54,354,10,"menor a 7 dias","mayor a 14 dias"
"226",226,1,364,24,340,16,"menor a 7 dias","mayor a 14 dias"
"227",227,4,133,747,615,8,"mayor a 14 dias","menor a 7 dias"
"228",228,3,64,159,95,9,"menor a 7 dias","menor a 7 dias"
"229",229,3,451,136,315,4,"menor a 7 dias","mayor a 14 dias"
"230",230,2,518,617,99,4,"mayor a 14 dias","mayor a 14 dias"
"231",231,1,148,584,436,5,"mayor a 14 dias","menor a 7 dias"
"232",232,1,608,276,331,14,"entre 7 y 14 dias","mayor a 14 dias"
"233",233,5,60,115,55,8,"menor a 7 dias","menor a 7 dias"
"234",234,4,325,312,12,9,"entre 7 y 14 dias","entre 7 y 14 dias"
"235",235,2,225,547,322,10,"mayor a 14 dias","entre 7 y 14 dias"
"236",236,5,192,17,174,6,"menor a 7 dias","entre 7 y 14 dias"
"237",237,5,154,168,15,9,"entre 7 y 14 dias","menor a 7 dias"
"238",238,6,256,136,119,6,"menor a 7 dias","entre 7 y 14 dias"
"239",239,2,408,307,101,10,"entre 7 y 14 dias","mayor a 14 dias"
"240",240,3,181,83,98,5,"menor a 7 dias","entre 7 y 14 dias"
"241",241,4,318,526,208,2,"mayor a 14 dias","entre 7 y 14 dias"
"242",242,3,119,547,428,4,"mayor a 14 dias","menor a 7 dias"
"243",243,1,410,489,79,16,"mayor a 14 dias","mayor a 14 dias"
"244",244,1,138,242,104,12,"entre 7 y 14 dias","menor a 7 dias"
"245",245,2,265,300,35,8,"entre 7 y 14 dias","entre 7 y 14 dias"
"246",246,4,293,114,180,7,"menor a 7 dias","entre 7 y 14 dias"
"247",247,6,319,12,306,16,"menor a 7 dias","entre 7 y 14 dias"
"248",248,2,157,229,72,8,"entre 7 y 14 dias","menor a 7 dias"
"249",249,1,253,65,188,16,"menor a 7 dias","entre 7 y 14 dias"
"250",250,4,468,339,129,10,"mayor a 14 dias","mayor a 14 dias"
"251",251,3,207,568,362,1,"mayor a 14 dias","entre 7 y 14 dias"
"252",252,3,48,735,687,10,"mayor a 14 dias","menor a 7 dias"
"253",253,2,229,746,517,8,"mayor a 14 dias","entre 7 y 14 dias"
"254",254,2,468,18,450,5,"menor a 7 dias","mayor a 14 dias"
"255",255,1,211,139,71,8,"menor a 7 dias","entre 7 y 14 dias"
"256",256,2,126,8,118,8,"menor a 7 dias","menor a 7 dias"
"257",257,2,68,791,723,8,"mayor a 14 dias","menor a 7 dias"
"258",258,3,276,270,5,14,"entre 7 y 14 dias","entre 7 y 14 dias"
"259",259,4,342,36,307,9,"menor a 7 dias","mayor a 14 dias"
"260",260,1,260,18,242,9,"menor a 7 dias","entre 7 y 14 dias"
"261",261,2,151,243,92,4,"entre 7 y 14 dias","menor a 7 dias"
"262",262,3,392,185,207,16,"entre 7 y 14 dias","mayor a 14 dias"
"263",263,2,187,410,223,4,"mayor a 14 dias","entre 7 y 14 dias"
"264",264,2,232,149,83,7,"menor a 7 dias","entre 7 y 14 dias"
"265",265,1,112,189,77,4,"entre 7 y 14 dias","menor a 7 dias"
"266",266,2,214,446,232,12,"mayor a 14 dias","entre 7 y 14 dias"
"267",267,3,180,907,726,8,"mayor a 14 dias","entre 7 y 14 dias"
"268",268,6,281,439,157,6,"mayor a 14 dias","entre 7 y 14 dias"
"269",269,5,45,128,83,6,"menor a 7 dias","menor a 7 dias"
"270",270,3,233,83,150,5,"menor a 7 dias","entre 7 y 14 dias"
"271",271,4,300,241,59,3,"entre 7 y 14 dias","entre 7 y 14 dias"
"272",272,2,67,143,76,6,"menor a 7 dias","menor a 7 dias"
"273",273,1,250,491,241,16,"mayor a 14 dias","entre 7 y 14 dias"
"274",274,2,549,54,494,4,"menor a 7 dias","mayor a 14 dias"
"275",275,2,82,368,286,4,"mayor a 14 dias","menor a 7 dias"
"276",276,3,131,523,392,5,"mayor a 14 dias","menor a 7 dias"
"277",277,3,279,133,147,8,"menor a 7 dias","entre 7 y 14 dias"
"278",278,3,147,521,374,10,"mayor a 14 dias","menor a 7 dias"
"279",279,3,309,233,75,16,"entre 7 y 14 dias","entre 7 y 14 dias"
"280",280,1,303,358,55,16,"mayor a 14 dias","entre 7 y 14 dias"
"281",281,3,291,58,232,5,"menor a 7 dias","entre 7 y 14 dias"
"282",282,3,699,78,621,8,"menor a 7 dias","mayor a 14 dias"
"283",283,1,437,100,337,1,"menor a 7 dias","mayor a 14 dias"
"284",284,1,204,1,203,1,"menor a 7 dias","entre 7 y 14 dias"
"285",285,4,741,95,646,5,"menor a 7 dias","mayor a 14 dias"
"286",286,5,258,498,240,3,"mayor a 14 dias","entre 7 y 14 dias"
"287",287,4,84,335,250,16,"entre 7 y 14 dias","menor a 7 dias"
"288",288,2,215,118,97,11,"menor a 7 dias","entre 7 y 14 dias"
"289",289,2,60,991,931,2,"mayor a 14 dias","menor a 7 dias"
"290",290,5,462,732,270,7,"mayor a 14 dias","mayor a 14 dias"
"291",291,1,70,71,2,8,"menor a 7 dias","menor a 7 dias"
"292",292,1,143,531,388,1,"mayor a 14 dias","menor a 7 dias"
"293",293,2,1144,18,1126,16,"menor a 7 dias","mayor a 14 dias"
"294",294,2,108,152,44,16,"menor a 7 dias","menor a 7 dias"
"295",295,5,261,244,17,7,"entre 7 y 14 dias","entre 7 y 14 dias"
"296",296,3,766,673,92,10,"mayor a 14 dias","mayor a 14 dias"
"297",297,2,217,80,137,3,"menor a 7 dias","entre 7 y 14 dias"
"298",298,4,243,404,162,4,"mayor a 14 dias","entre 7 y 14 dias"
"299",299,2,126,447,321,4,"mayor a 14 dias","menor a 7 dias"
"300",300,2,167,79,88,9,"menor a 7 dias","menor a 7 dias"
"301",301,1,39,351,313,10,"mayor a 14 dias","menor a 7 dias"
"302",302,2,155,723,569,4,"mayor a 14 dias","menor a 7 dias"
"303",303,3,36,433,398,16,"mayor a 14 dias","menor a 7 dias"
"304",304,6,95,409,314,8,"mayor a 14 dias","menor a 7 dias"
"305",305,3,257,454,197,14,"mayor a 14 dias","entre 7 y 14 dias"
"306",306,1,459,203,256,13,"entre 7 y 14 dias","mayor a 14 dias"
"307",307,4,790,77,714,11,"menor a 7 dias","mayor a 14 dias"
"308",308,1,175,13,162,5,"menor a 7 dias","entre 7 y 14 dias"
"309",309,2,252,181,71,11,"entre 7 y 14 dias","entre 7 y 14 dias"
"310",310,3,358,604,246,10,"mayor a 14 dias","mayor a 14 dias"
"311",311,1,117,336,219,4,"entre 7 y 14 dias","menor a 7 dias"
"312",312,3,392,18,374,5,"menor a 7 dias","mayor a 14 dias"
"313",313,3,360,133,226,3,"menor a 7 dias","mayor a 14 dias"
"314",314,6,211,136,76,15,"menor a 7 dias","entre 7 y 14 dias"
"315",315,5,309,123,186,10,"menor a 7 dias","entre 7 y 14 dias"
"316",316,6,329,65,264,4,"menor a 7 dias","entre 7 y 14 dias"
"317",317,2,90,36,54,5,"menor a 7 dias","menor a 7 dias"
"318",318,2,293,2002,1710,15,"mayor a 14 dias","entre 7 y 14 dias"
"319",319,4,115,240,125,4,"entre 7 y 14 dias","menor a 7 dias"
"320",320,3,152,170,17,8,"entre 7 y 14 dias","menor a 7 dias"
"321",321,2,414,937,522,7,"mayor a 14 dias","mayor a 14 dias"
"322",322,3,267,44,224,16,"menor a 7 dias","entre 7 y 14 dias"
"323",323,3,113,102,11,10,"menor a 7 dias","menor a 7 dias"
"324",324,2,337,2,335,4,"menor a 7 dias","mayor a 14 dias"
"325",325,3,420,162,258,16,"menor a 7 dias","mayor a 14 dias"
"326",326,5,404,275,130,11,"entre 7 y 14 dias","mayor a 14 dias"
"327",327,1,147,88,59,7,"menor a 7 dias","menor a 7 dias"
"328",328,6,221,668,447,8,"mayor a 14 dias","entre 7 y 14 dias"
"329",329,6,299,68,231,6,"menor a 7 dias","entre 7 y 14 dias"
"330",330,6,294,309,15,5,"entre 7 y 14 dias","entre 7 y 14 dias"
"331",331,5,131,9,122,8,"menor a 7 dias","menor a 7 dias"
"332",332,2,1177,14,1163,4,"menor a 7 dias","mayor a 14 dias"
"333",333,3,226,78,148,6,"menor a 7 dias","entre 7 y 14 dias"
"334",334,5,69,290,222,12,"entre 7 y 14 dias","menor a 7 dias"
"335",335,2,290,1220,930,10,"mayor a 14 dias","entre 7 y 14 dias"
"336",336,1,187,78,108,8,"menor a 7 dias","entre 7 y 14 dias"
"337",337,2,160,295,135,8,"entre 7 y 14 dias","menor a 7 dias"
"338",338,3,295,115,180,16,"menor a 7 dias","entre 7 y 14 dias"
"339",339,5,211,307,95,8,"entre 7 y 14 dias","entre 7 y 14 dias"
"340",340,3,338,26,312,4,"menor a 7 dias","mayor a 14 dias"
"341",341,3,126,200,74,4,"entre 7 y 14 dias","menor a 7 dias"
"342",342,2,424,1140,716,6,"mayor a 14 dias","mayor a 14 dias"
"343",343,4,227,434,206,8,"mayor a 14 dias","entre 7 y 14 dias"
"344",344,3,160,373,213,1,"mayor a 14 dias","menor a 7 dias"
"345",345,2,454,31,423,4,"menor a 7 dias","mayor a 14 dias"
"346",346,3,254,165,89,8,"menor a 7 dias","entre 7 y 14 dias"
"347",347,2,207,405,197,5,"mayor a 14 dias","entre 7 y 14 dias"
"348",348,2,383,28,355,5,"menor a 7 dias","mayor a 14 dias"
"349",349,3,437,75,362,10,"menor a 7 dias","mayor a 14 dias"
"350",350,6,32,821,789,6,"mayor a 14 dias","menor a 7 dias"
"351",351,3,238,21,217,4,"menor a 7 dias","entre 7 y 14 dias"
"352",352,1,200,356,157,10,"mayor a 14 dias","entre 7 y 14 dias"
"353",353,2,794,491,303,7,"mayor a 14 dias","mayor a 14 dias"
"354",354,6,540,120,419,10,"menor a 7 dias","mayor a 14 dias"
"355",355,1,179,226,46,13,"entre 7 y 14 dias","entre 7 y 14 dias"
"356",356,2,491,296,195,7,"entre 7 y 14 dias","mayor a 14 dias"
"357",357,2,64,36,28,8,"menor a 7 dias","menor a 7 dias"
"358",358,3,243,333,90,6,"entre 7 y 14 dias","entre 7 y 14 dias"
"359",359,2,159,445,286,16,"mayor a 14 dias","menor a 7 dias"
"360",360,2,406,269,137,5,"entre 7 y 14 dias","mayor a 14 dias"
"361",361,1,287,141,146,4,"menor a 7 dias","entre 7 y 14 dias"
"362",362,1,376,135,242,16,"menor a 7 dias","mayor a 14 dias"
"363",363,6,251,160,91,6,"menor a 7 dias","entre 7 y 14 dias"
"364",364,1,617,435,181,8,"mayor a 14 dias","mayor a 14 dias"
"365",365,1,424,84,340,4,"menor a 7 dias","mayor a 14 dias"
"366",366,2,158,329,172,14,"entre 7 y 14 dias","menor a 7 dias"
"367",367,3,270,217,54,2,"entre 7 y 14 dias","entre 7 y 14 dias"
"368",368,6,369,267,103,8,"entre 7 y 14 dias","mayor a 14 dias"
"369",369,3,699,751,52,1,"mayor a 14 dias","mayor a 14 dias"
