"","idnum","Sitio","Pred","Real","Error","NaveDescarga","RealDisc","PredDisc"
"76",76,3,90,308,218,4,"entre 7 y 14 dias","menor a 7 dias"
"77",77,5,419,26,393,3,"menor a 7 dias","mayor a 14 dias"
"78",78,6,50,579,529,6,"mayor a 14 dias","menor a 7 dias"
"79",79,5,266,316,50,14,"entre 7 y 14 dias","entre 7 y 14 dias"
"80",80,5,318,16,302,11,"menor a 7 dias","entre 7 y 14 dias"
"81",81,1,250,33,217,16,"menor a 7 dias","entre 7 y 14 dias"
"82",82,5,348,151,197,7,"menor a 7 dias","mayor a 14 dias"
"83",83,2,392,1016,624,1,"mayor a 14 dias","mayor a 14 dias"
"84",84,2,535,141,395,7,"menor a 7 dias","mayor a 14 dias"
"85",85,3,199,317,117,6,"entre 7 y 14 dias","entre 7 y 14 dias"
"86",86,6,205,222,17,6,"entre 7 y 14 dias","entre 7 y 14 dias"
"87",87,1,259,12,248,4,"menor a 7 dias","entre 7 y 14 dias"
"88",88,3,161,340,180,10,"mayor a 14 dias","menor a 7 dias"
"89",89,4,411,483,72,4,"mayor a 14 dias","mayor a 14 dias"
"90",90,4,488,279,209,9,"entre 7 y 14 dias","mayor a 14 dias"
"91",91,2,562,183,379,4,"entre 7 y 14 dias","mayor a 14 dias"
"92",92,5,633,222,411,8,"entre 7 y 14 dias","mayor a 14 dias"
"93",93,3,246,199,47,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"94",94,6,283,581,298,2,"mayor a 14 dias","entre 7 y 14 dias"
"95",95,3,592,492,100,15,"mayor a 14 dias","mayor a 14 dias"
"96",96,1,70,165,95,16,"menor a 7 dias","menor a 7 dias"
"97",97,6,246,710,464,13,"mayor a 14 dias","entre 7 y 14 dias"
"98",98,2,122,466,344,16,"mayor a 14 dias","menor a 7 dias"
"99",99,1,144,202,58,4,"entre 7 y 14 dias","menor a 7 dias"
"100",100,6,207,117,90,10,"menor a 7 dias","entre 7 y 14 dias"
"101",101,5,349,363,14,10,"mayor a 14 dias","mayor a 14 dias"
"102",102,2,683,11,672,3,"menor a 7 dias","mayor a 14 dias"
"103",103,1,199,368,169,16,"mayor a 14 dias","entre 7 y 14 dias"
"104",104,3,249,407,158,4,"mayor a 14 dias","entre 7 y 14 dias"
"105",105,3,519,926,407,4,"mayor a 14 dias","mayor a 14 dias"
"106",106,1,51,445,394,11,"mayor a 14 dias","menor a 7 dias"
"107",107,2,835,305,530,9,"entre 7 y 14 dias","mayor a 14 dias"
"108",108,3,99,87,12,10,"menor a 7 dias","menor a 7 dias"
"109",109,6,178,313,135,5,"entre 7 y 14 dias","entre 7 y 14 dias"
"110",110,1,184,224,40,7,"entre 7 y 14 dias","entre 7 y 14 dias"
"111",111,1,200,189,10,1,"entre 7 y 14 dias","entre 7 y 14 dias"
"112",112,3,462,62,400,6,"menor a 7 dias","mayor a 14 dias"
"113",113,6,444,163,281,7,"menor a 7 dias","mayor a 14 dias"
"114",114,2,519,79,440,10,"menor a 7 dias","mayor a 14 dias"
"115",115,1,328,660,332,16,"mayor a 14 dias","entre 7 y 14 dias"
"116",116,1,413,403,10,7,"mayor a 14 dias","mayor a 14 dias"
"117",117,6,185,130,54,9,"menor a 7 dias","entre 7 y 14 dias"
"118",118,2,382,156,227,3,"menor a 7 dias","mayor a 14 dias"
"119",119,2,121,245,125,10,"entre 7 y 14 dias","menor a 7 dias"
"120",120,1,393,550,156,3,"mayor a 14 dias","mayor a 14 dias"
"121",121,3,144,78,66,10,"menor a 7 dias","menor a 7 dias"
"122",122,3,352,68,284,16,"menor a 7 dias","mayor a 14 dias"
"123",123,2,177,349,172,1,"mayor a 14 dias","entre 7 y 14 dias"
"124",124,6,185,41,144,2,"menor a 7 dias","entre 7 y 14 dias"
"125",125,2,202,101,101,8,"menor a 7 dias","entre 7 y 14 dias"
"126",126,2,462,800,338,10,"mayor a 14 dias","mayor a 14 dias"
"127",127,6,154,681,527,10,"mayor a 14 dias","menor a 7 dias"
"128",128,3,324,125,199,4,"menor a 7 dias","entre 7 y 14 dias"
"129",129,2,212,22,189,6,"menor a 7 dias","entre 7 y 14 dias"
"130",130,4,102,292,189,8,"entre 7 y 14 dias","menor a 7 dias"
"131",131,1,190,563,373,6,"mayor a 14 dias","entre 7 y 14 dias"
"132",132,1,276,570,294,9,"mayor a 14 dias","entre 7 y 14 dias"
"133",133,2,288,7,281,4,"menor a 7 dias","entre 7 y 14 dias"
"134",134,2,212,225,13,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"135",135,3,394,250,144,16,"entre 7 y 14 dias","mayor a 14 dias"
"136",136,4,449,190,259,16,"entre 7 y 14 dias","mayor a 14 dias"
"137",137,1,370,32,338,11,"menor a 7 dias","mayor a 14 dias"
"138",138,6,362,160,202,16,"menor a 7 dias","mayor a 14 dias"
"139",139,5,344,643,299,16,"mayor a 14 dias","mayor a 14 dias"
"140",140,2,260,200,60,5,"entre 7 y 14 dias","entre 7 y 14 dias"
"141",141,1,131,1462,1331,6,"mayor a 14 dias","menor a 7 dias"
"142",142,6,66,578,512,16,"mayor a 14 dias","menor a 7 dias"
"143",143,3,291,184,107,13,"entre 7 y 14 dias","entre 7 y 14 dias"
"144",144,4,538,166,371,10,"menor a 7 dias","mayor a 14 dias"
"145",145,6,187,110,77,16,"menor a 7 dias","entre 7 y 14 dias"
"146",146,1,358,192,166,16,"entre 7 y 14 dias","mayor a 14 dias"
"147",147,5,393,8,386,10,"menor a 7 dias","mayor a 14 dias"
"148",148,1,125,218,93,4,"entre 7 y 14 dias","menor a 7 dias"
"149",149,2,172,203,31,16,"entre 7 y 14 dias","entre 7 y 14 dias"
"150",150,3,467,395,72,6,"mayor a 14 dias","mayor a 14 dias"
"151",151,2,771,149,622,10,"menor a 7 dias","mayor a 14 dias"
"152",152,5,599,201,398,4,"entre 7 y 14 dias","mayor a 14 dias"
"153",153,1,227,15,212,6,"menor a 7 dias","entre 7 y 14 dias"
"154",154,3,115,129,14,11,"menor a 7 dias","menor a 7 dias"
"155",155,3,150,28,122,4,"menor a 7 dias","menor a 7 dias"
"156",156,2,520,217,303,7,"entre 7 y 14 dias","mayor a 14 dias"
"157",157,1,207,607,400,10,"mayor a 14 dias","entre 7 y 14 dias"
"158",158,6,165,65,100,10,"menor a 7 dias","menor a 7 dias"
"159",159,3,26,731,705,10,"mayor a 14 dias","menor a 7 dias"
"160",160,4,248,306,58,13,"entre 7 y 14 dias","entre 7 y 14 dias"
"161",161,4,146,418,272,3,"mayor a 14 dias","menor a 7 dias"
"162",162,2,94,355,261,11,"mayor a 14 dias","menor a 7 dias"
"163",163,1,280,478,198,4,"mayor a 14 dias","entre 7 y 14 dias"
"164",164,6,567,1061,493,16,"mayor a 14 dias","mayor a 14 dias"
"165",165,4,220,433,214,14,"mayor a 14 dias","entre 7 y 14 dias"
"166",166,5,355,58,296,11,"menor a 7 dias","mayor a 14 dias"
"167",167,1,620,148,472,16,"menor a 7 dias","mayor a 14 dias"
"168",168,6,405,180,225,4,"entre 7 y 14 dias","mayor a 14 dias"
"169",169,4,213,70,143,3,"menor a 7 dias","entre 7 y 14 dias"
"170",170,2,142,567,425,10,"mayor a 14 dias","menor a 7 dias"
"171",171,1,587,274,313,8,"entre 7 y 14 dias","mayor a 14 dias"
"172",172,3,125,660,535,7,"mayor a 14 dias","menor a 7 dias"
"173",173,2,463,179,283,4,"entre 7 y 14 dias","mayor a 14 dias"
"174",174,2,213,18,195,16,"menor a 7 dias","entre 7 y 14 dias"
"175",175,6,163,13,150,7,"menor a 7 dias","menor a 7 dias"
"176",176,5,343,88,255,15,"menor a 7 dias","mayor a 14 dias"
"177",177,3,279,17,262,16,"menor a 7 dias","entre 7 y 14 dias"
"178",178,5,238,254,16,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"179",179,2,710,466,244,1,"mayor a 14 dias","mayor a 14 dias"
"180",180,3,461,349,113,9,"mayor a 14 dias","mayor a 14 dias"
"181",181,2,163,53,110,3,"menor a 7 dias","menor a 7 dias"
"182",182,5,603,287,316,16,"entre 7 y 14 dias","mayor a 14 dias"
"183",183,5,513,207,307,7,"entre 7 y 14 dias","mayor a 14 dias"
"184",184,6,671,762,91,10,"mayor a 14 dias","mayor a 14 dias"
"185",185,3,266,247,19,8,"entre 7 y 14 dias","entre 7 y 14 dias"
"186",186,2,409,19,390,11,"menor a 7 dias","mayor a 14 dias"
"187",187,3,212,57,156,4,"menor a 7 dias","entre 7 y 14 dias"
"188",188,2,118,155,37,7,"menor a 7 dias","menor a 7 dias"
"189",189,6,386,49,337,15,"menor a 7 dias","mayor a 14 dias"
"190",190,4,242,162,81,11,"menor a 7 dias","entre 7 y 14 dias"
"191",191,3,188,226,38,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"192",192,4,266,1417,1151,4,"mayor a 14 dias","entre 7 y 14 dias"
"193",193,1,189,372,182,10,"mayor a 14 dias","entre 7 y 14 dias"
"194",194,4,73,496,423,10,"mayor a 14 dias","menor a 7 dias"
"195",195,3,198,236,37,9,"entre 7 y 14 dias","entre 7 y 14 dias"
"196",196,1,206,399,193,16,"mayor a 14 dias","entre 7 y 14 dias"
"197",197,6,674,65,609,4,"menor a 7 dias","mayor a 14 dias"
"198",198,1,408,103,306,7,"menor a 7 dias","mayor a 14 dias"
"199",199,1,407,369,38,14,"mayor a 14 dias","mayor a 14 dias"
"200",200,1,125,389,264,10,"mayor a 14 dias","menor a 7 dias"
"201",201,1,320,254,66,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"202",202,5,129,239,109,5,"entre 7 y 14 dias","menor a 7 dias"
"203",203,6,239,303,64,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"204",204,1,255,583,328,16,"mayor a 14 dias","entre 7 y 14 dias"
"205",205,6,379,81,298,6,"menor a 7 dias","mayor a 14 dias"
"206",206,2,446,446,0,10,"mayor a 14 dias","mayor a 14 dias"
"207",207,2,121,161,40,9,"menor a 7 dias","menor a 7 dias"
"208",208,3,57,296,238,14,"entre 7 y 14 dias","menor a 7 dias"
"209",209,5,337,491,154,11,"mayor a 14 dias","mayor a 14 dias"
"210",210,3,205,279,74,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"211",211,2,154,350,196,8,"mayor a 14 dias","menor a 7 dias"
"212",212,1,133,115,19,10,"menor a 7 dias","menor a 7 dias"
"213",213,3,736,665,71,13,"mayor a 14 dias","mayor a 14 dias"
"214",214,3,452,48,404,4,"menor a 7 dias","mayor a 14 dias"
"215",215,6,224,115,109,7,"menor a 7 dias","entre 7 y 14 dias"
"216",216,2,345,144,200,4,"menor a 7 dias","mayor a 14 dias"
"217",217,1,190,259,69,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"218",218,3,308,258,50,7,"entre 7 y 14 dias","entre 7 y 14 dias"
"219",219,2,177,424,247,6,"mayor a 14 dias","entre 7 y 14 dias"
"220",220,2,371,116,255,8,"menor a 7 dias","mayor a 14 dias"
"221",221,4,57,77,20,3,"menor a 7 dias","menor a 7 dias"
"222",222,3,263,64,199,10,"menor a 7 dias","entre 7 y 14 dias"
"223",223,4,236,157,80,7,"menor a 7 dias","entre 7 y 14 dias"
"224",224,2,310,219,92,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"225",225,5,188,21,167,10,"menor a 7 dias","entre 7 y 14 dias"
"226",226,5,402,47,355,1,"menor a 7 dias","mayor a 14 dias"
"227",227,5,199,182,17,6,"entre 7 y 14 dias","entre 7 y 14 dias"
"228",228,1,295,47,248,5,"menor a 7 dias","entre 7 y 14 dias"
"229",229,3,351,498,147,16,"mayor a 14 dias","mayor a 14 dias"
"230",230,6,211,1139,929,6,"mayor a 14 dias","entre 7 y 14 dias"
"231",231,2,472,174,298,6,"entre 7 y 14 dias","mayor a 14 dias"
"232",232,3,165,155,10,8,"menor a 7 dias","menor a 7 dias"
"233",233,1,275,101,173,9,"menor a 7 dias","entre 7 y 14 dias"
"234",234,2,286,49,236,16,"menor a 7 dias","entre 7 y 14 dias"
"235",235,1,263,183,80,6,"entre 7 y 14 dias","entre 7 y 14 dias"
"236",236,2,150,31,119,1,"menor a 7 dias","menor a 7 dias"
"237",237,1,165,329,164,15,"entre 7 y 14 dias","menor a 7 dias"
"238",238,5,145,274,129,7,"entre 7 y 14 dias","menor a 7 dias"
"239",239,3,285,21,264,6,"menor a 7 dias","entre 7 y 14 dias"
"240",240,2,173,121,52,5,"menor a 7 dias","entre 7 y 14 dias"
"241",241,5,454,130,324,8,"menor a 7 dias","mayor a 14 dias"
"242",242,5,178,339,161,13,"mayor a 14 dias","entre 7 y 14 dias"
"243",243,5,220,138,82,3,"menor a 7 dias","entre 7 y 14 dias"
"244",244,2,214,395,181,7,"mayor a 14 dias","entre 7 y 14 dias"
"245",245,3,457,1109,652,14,"mayor a 14 dias","mayor a 14 dias"
"246",246,3,131,350,218,5,"mayor a 14 dias","menor a 7 dias"
"247",247,5,394,510,116,16,"mayor a 14 dias","mayor a 14 dias"
"248",248,5,254,256,3,6,"entre 7 y 14 dias","entre 7 y 14 dias"
"249",249,3,407,163,244,3,"menor a 7 dias","mayor a 14 dias"
"250",250,4,440,515,75,4,"mayor a 14 dias","mayor a 14 dias"
"251",251,6,320,313,8,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"252",252,2,215,302,86,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"253",253,3,330,133,197,10,"menor a 7 dias","entre 7 y 14 dias"
"254",254,3,268,111,157,9,"menor a 7 dias","entre 7 y 14 dias"
"255",255,4,98,444,346,10,"mayor a 14 dias","menor a 7 dias"
"256",256,5,586,167,419,7,"menor a 7 dias","mayor a 14 dias"
"257",257,5,209,248,39,6,"entre 7 y 14 dias","entre 7 y 14 dias"
"258",258,1,334,702,368,7,"mayor a 14 dias","entre 7 y 14 dias"
"259",259,3,217,25,192,4,"menor a 7 dias","entre 7 y 14 dias"
"260",260,3,396,615,219,4,"mayor a 14 dias","mayor a 14 dias"
"261",261,4,165,76,89,16,"menor a 7 dias","menor a 7 dias"
"262",262,2,310,318,9,7,"entre 7 y 14 dias","entre 7 y 14 dias"
"263",263,1,461,696,234,9,"mayor a 14 dias","mayor a 14 dias"
"264",264,1,79,533,454,10,"mayor a 14 dias","menor a 7 dias"
"265",265,4,192,217,25,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"266",266,1,298,56,241,16,"menor a 7 dias","entre 7 y 14 dias"
"267",267,2,152,46,106,6,"menor a 7 dias","menor a 7 dias"
"268",268,2,307,6,302,7,"menor a 7 dias","entre 7 y 14 dias"
"269",269,1,163,162,1,8,"menor a 7 dias","menor a 7 dias"
"270",270,5,305,236,69,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"271",271,3,298,242,56,5,"entre 7 y 14 dias","entre 7 y 14 dias"
"272",272,2,225,720,496,4,"mayor a 14 dias","entre 7 y 14 dias"
"273",273,3,178,140,38,4,"menor a 7 dias","entre 7 y 14 dias"
"274",274,3,217,248,31,3,"entre 7 y 14 dias","entre 7 y 14 dias"
"275",275,3,73,35,38,6,"menor a 7 dias","menor a 7 dias"
"276",276,2,37,151,114,10,"menor a 7 dias","menor a 7 dias"
"277",277,2,197,639,442,3,"mayor a 14 dias","entre 7 y 14 dias"
"278",278,3,111,672,561,1,"mayor a 14 dias","menor a 7 dias"
"279",279,5,560,225,335,7,"entre 7 y 14 dias","mayor a 14 dias"
"280",280,3,466,90,377,10,"menor a 7 dias","mayor a 14 dias"
"281",281,1,278,10,268,7,"menor a 7 dias","entre 7 y 14 dias"
"282",282,6,240,3,238,9,"menor a 7 dias","entre 7 y 14 dias"
"283",283,3,196,130,66,9,"menor a 7 dias","entre 7 y 14 dias"
"284",284,1,95,163,68,16,"menor a 7 dias","menor a 7 dias"
"285",285,2,273,580,307,14,"mayor a 14 dias","entre 7 y 14 dias"
"286",286,4,210,94,116,8,"menor a 7 dias","entre 7 y 14 dias"
"287",287,4,172,161,12,8,"menor a 7 dias","entre 7 y 14 dias"
"288",288,1,189,174,15,7,"entre 7 y 14 dias","entre 7 y 14 dias"
"289",289,3,540,220,319,16,"entre 7 y 14 dias","mayor a 14 dias"
"290",290,2,180,538,357,4,"mayor a 14 dias","entre 7 y 14 dias"
"291",291,1,563,915,353,9,"mayor a 14 dias","mayor a 14 dias"
"292",292,5,579,481,98,10,"mayor a 14 dias","mayor a 14 dias"
"293",293,1,147,14,133,16,"menor a 7 dias","menor a 7 dias"
"294",294,1,434,456,23,16,"mayor a 14 dias","mayor a 14 dias"
"295",295,2,107,657,550,4,"mayor a 14 dias","menor a 7 dias"
"296",296,2,164,276,112,6,"entre 7 y 14 dias","menor a 7 dias"
"297",297,3,302,59,243,4,"menor a 7 dias","entre 7 y 14 dias"
"298",298,1,135,224,89,6,"entre 7 y 14 dias","menor a 7 dias"
"299",299,5,150,169,19,8,"entre 7 y 14 dias","menor a 7 dias"
"300",300,4,752,179,573,4,"entre 7 y 14 dias","mayor a 14 dias"
"301",301,2,143,179,36,2,"entre 7 y 14 dias","menor a 7 dias"
"302",302,3,277,467,190,14,"mayor a 14 dias","entre 7 y 14 dias"
"303",303,5,317,280,37,2,"entre 7 y 14 dias","entre 7 y 14 dias"
"304",304,1,358,422,64,8,"mayor a 14 dias","mayor a 14 dias"
"305",305,1,248,175,72,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"306",306,5,150,1325,1175,6,"mayor a 14 dias","menor a 7 dias"
"307",307,6,206,638,432,6,"mayor a 14 dias","entre 7 y 14 dias"
"308",308,3,200,12,188,13,"menor a 7 dias","entre 7 y 14 dias"
"309",309,2,57,50,7,8,"menor a 7 dias","menor a 7 dias"
"310",310,6,254,276,22,7,"entre 7 y 14 dias","entre 7 y 14 dias"
"311",311,3,366,176,189,15,"entre 7 y 14 dias","mayor a 14 dias"
"312",312,1,584,332,253,10,"entre 7 y 14 dias","mayor a 14 dias"
"313",313,1,214,662,447,4,"mayor a 14 dias","entre 7 y 14 dias"
"314",314,4,422,196,226,14,"entre 7 y 14 dias","mayor a 14 dias"
"315",315,2,182,196,14,8,"entre 7 y 14 dias","entre 7 y 14 dias"
"316",316,1,211,174,38,13,"entre 7 y 14 dias","entre 7 y 14 dias"
"317",317,5,273,3,270,4,"menor a 7 dias","entre 7 y 14 dias"
"318",318,1,337,124,213,9,"menor a 7 dias","mayor a 14 dias"
"319",319,1,184,305,120,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"320",320,1,96,97,2,14,"menor a 7 dias","menor a 7 dias"
"321",321,2,194,154,40,5,"menor a 7 dias","entre 7 y 14 dias"
"322",322,3,302,470,168,4,"mayor a 14 dias","entre 7 y 14 dias"
"323",323,2,166,650,484,7,"mayor a 14 dias","menor a 7 dias"
"324",324,2,577,932,355,2,"mayor a 14 dias","mayor a 14 dias"
"325",325,2,399,1217,818,4,"mayor a 14 dias","mayor a 14 dias"
"326",326,1,164,780,616,11,"mayor a 14 dias","menor a 7 dias"
"327",327,4,540,98,442,4,"menor a 7 dias","mayor a 14 dias"
"328",328,6,242,613,370,11,"mayor a 14 dias","entre 7 y 14 dias"
"329",329,2,113,209,96,6,"entre 7 y 14 dias","menor a 7 dias"
"330",330,3,237,192,45,13,"entre 7 y 14 dias","entre 7 y 14 dias"
"331",331,6,500,76,425,5,"menor a 7 dias","mayor a 14 dias"
"332",332,2,239,62,177,16,"menor a 7 dias","entre 7 y 14 dias"
"333",333,1,563,467,96,9,"mayor a 14 dias","mayor a 14 dias"
"334",334,3,478,362,116,16,"mayor a 14 dias","mayor a 14 dias"
"335",335,5,418,215,203,4,"entre 7 y 14 dias","mayor a 14 dias"
"336",336,4,400,504,104,16,"mayor a 14 dias","mayor a 14 dias"
"337",337,3,140,222,82,4,"entre 7 y 14 dias","menor a 7 dias"
"338",338,5,101,470,369,11,"mayor a 14 dias","menor a 7 dias"
"339",339,2,472,101,371,7,"menor a 7 dias","mayor a 14 dias"
"340",340,2,145,545,399,16,"mayor a 14 dias","menor a 7 dias"
"341",341,2,210,678,467,4,"mayor a 14 dias","entre 7 y 14 dias"
"342",342,3,217,141,77,16,"menor a 7 dias","entre 7 y 14 dias"
"343",343,6,233,506,274,7,"mayor a 14 dias","entre 7 y 14 dias"
"344",344,1,136,619,483,6,"mayor a 14 dias","menor a 7 dias"
"345",345,3,275,421,146,5,"mayor a 14 dias","entre 7 y 14 dias"
"346",346,2,327,28,299,4,"menor a 7 dias","entre 7 y 14 dias"
"347",347,1,55,104,49,11,"menor a 7 dias","menor a 7 dias"
"348",348,6,304,74,229,16,"menor a 7 dias","entre 7 y 14 dias"
"349",349,2,550,329,221,7,"entre 7 y 14 dias","mayor a 14 dias"
"350",350,2,197,601,405,9,"mayor a 14 dias","entre 7 y 14 dias"
"351",351,5,474,186,288,8,"entre 7 y 14 dias","mayor a 14 dias"
"352",352,1,155,15,139,9,"menor a 7 dias","menor a 7 dias"
"353",353,2,335,213,121,16,"entre 7 y 14 dias","entre 7 y 14 dias"
"354",354,1,421,91,331,7,"menor a 7 dias","mayor a 14 dias"
"355",355,2,184,237,52,5,"entre 7 y 14 dias","entre 7 y 14 dias"
"356",356,6,337,216,121,9,"entre 7 y 14 dias","mayor a 14 dias"
"357",357,5,254,415,161,6,"mayor a 14 dias","entre 7 y 14 dias"
"358",358,2,198,81,117,11,"menor a 7 dias","entre 7 y 14 dias"
"359",359,5,125,9,116,2,"menor a 7 dias","menor a 7 dias"
"360",360,6,263,358,95,8,"mayor a 14 dias","entre 7 y 14 dias"
"361",361,1,112,67,45,8,"menor a 7 dias","menor a 7 dias"
"362",362,3,181,318,137,6,"entre 7 y 14 dias","entre 7 y 14 dias"
"363",363,5,115,767,651,15,"mayor a 14 dias","menor a 7 dias"
"364",364,6,49,514,465,16,"mayor a 14 dias","menor a 7 dias"
"365",365,1,263,15,248,10,"menor a 7 dias","entre 7 y 14 dias"
"366",366,2,380,208,172,10,"entre 7 y 14 dias","mayor a 14 dias"
